着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601010608
1,6,8,ホーマンブラヴォー,牡4,57,藤岡佑介,1:46.6,,**,10-9-9-5,37.4,2.7,1,486(-6),,,,[西] 安田隆行,久保久人,740.0,200601010608
2,4,4,キクノハヤテ,牡4,57,岩田康誠,1:46.8,1.1/2,**,5-3-3-3,38.0,6.9,3,486(-8),,,,[西] 目野哲也,菊池五郎,300.0,200601010608
3,2,2,ライトモーション,牝3,49,黛弘人,1:47.2,2.1/2,**,10-11-11-10,37.5,123.2,13,406(+2),,,,[東] 高松邦男,柳橋俊昭,190.0,200601010608
4,5,7,スギノベラージオ,牡3,54,武幸四郎,1:47.2,クビ,**,7-7-5-5,38.1,3.3,2,484(0),,,,[西] 浅見秀一,杉山美惠,110.0,200601010608
5,6,9,メイショウオオナミ,牡5,57,池添謙一,1:47.6,2.1/2,**,2-2-2-2,39.0,66.6,11,476(0),,,,[西] 池添兼雄,松本好雄,74.0,200601010608
6,5,6,トシザプリンス,牡4,57,川島信二,1:47.6,クビ,**,1-1-1-1,39.1,11.0,5,504(-6),,,,[西] 藤沢則雄,上村叶,,200601010608
7,8,13,メモリーガリソン,牡3,54,古川吉洋,1:47.7,クビ,**,12-11-9-7,38.4,42.2,10,478(+10),,,,[西] 山本正司,シンザンクラブ,,200601010608
8,7,11,エーピーゴンタ,牡4,57,菊沢隆徳,1:48.0,1.3/4,**,5-3-3-3,39.3,10.9,4,476(0),,,,[東] 河野通文,デルマークラブ,,200601010608
9,3,3,グラスアフリート,牡8,57,芹沢純一,1:48.4,2.1/2,**,3-3-5-9,39.3,21.8,8,496(+2),,,,[西] 増本豊,半沢,,200601010608
10,7,10,ホクザンビクトリー,牡4,57,秋山真一,1:48.6,1.1/2,**,13-13-11-11,38.9,83.1,12,474(+14),,,,[西] 野元昭,木本弘孝,,200601010608
11,1,1,サンレイコマンド,牡3,54,松田大作,1:48.8,1.1/2,**,7-7-5-7,39.7,37.9,9,496(+6),,,,[西] 高橋成忠,永井啓弍,,200601010608
12,4,5,オペラボイス,牡3,51,的場勇人,1:49.0,1.1/4,**,3-3-5-11,40.0,14.0,6,456(+10),,,,[西] 領家政蔵,宮川純造,,200601010608
13,8,12,セレスステーラー,牡3,54,藤田伸二,1:50.8,大,**,9-9-11-13,41.0,18.1,7,446(-4),,,,[西] 宮本博,岡浩二,,200601010608
