着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050105
1,5,6,ケイアイスイジン,牡2,55,吉田豊,1:26.5,,**,2-2,36.8,9.5,4,470(0),,,,[東] 尾形充弘,亀田守弘,700.0,200705050105
2,6,7,ギンザナイト,牡2,55,藤田伸二,1:26.7,1,**,3-3,36.8,4.3,3,498(0),,,,[西] 小崎憲,齋藤文男,280.0,200705050105
3,8,11,ライトオブピース,牡2,55,横山典弘,1:27.1,2.1/2,**,10-8,36.5,21.3,7,484(0),,,,[東] 古賀史生,前田幸治,180.0,200705050105
4,2,2,モンテタキオン,牡2,55,勝浦正樹,1:27.1,クビ,**,3-3,37.2,15.4,6,448(0),,,,[東] 田村康仁,毛利喜昭,110.0,200705050105
5,8,12,サンターナズギフト,牡2,55,田中勝春,1:27.2,3/4,**,1-1,37.6,3.4,2,460(0),,,,[東] 手塚貴久,藤田与志男,70.0,200705050105
6,6,8,アポロガッバーナ,牡2,55,江田照男,1:28.0,5,**,5-7,37.8,2.9,1,494(0),,,,[東] 堀井雅広,アポロサラブレッドクラブ,,200705050105
7,7,10,マイネルフォルザ,牡2,55,後藤浩輝,1:28.1,1/2,**,5-5,38.0,39.1,8,486(0),,,,[東] 栗田博憲,サラブレッドクラブ・ラフィアン,,200705050105
8,4,4,コウヨウクリスタル,牝2,54,北村宏司,1:28.9,5,**,8-10,38.2,41.9,9,500(0),,,,[東] 山田要一,寺内正光,,200705050105
9,7,9,ワンダフルスキル,牝2,54,吉田隼人,1:29.1,1.1/4,**,5-5,39.1,13.6,5,436(0),,,,[東] 二ノ宮敬,飯田政子,,200705050105
10,1,1,テンエイファルコン,牡2,55,柴田善臣,1:29.3,1.1/4,**,12-12,37.1,54.2,10,436(0),,,,[東] 宗像義忠,熊坂富寿雄,,200705050105
11,3,3,カイシュウハトバ,牡2,55,蛯名正義,1:29.3,ハナ,**,11-11,37.4,78.4,12,514(0),,,,[東] 佐藤吉勝,飯村孝男,,200705050105
12,5,5,ヨシブレイクアウト,牡2,55,村田一誠,1:32.3,大,**,8-8,41.7,58.8,11,456(0),,,,[東] 嶋田潤,田辺喜彦,,200705050105
