着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806050104
1,8,15,チャーミングオーラ,牝2,54,藤田伸二,1:11.8,,**,1-1,37.0,5.1,4,470(0),,,,[東] 小笠倫弘,吉田千津,700.0,200806050104
2,5,9,アポロクリード,牡2,55,勝浦正樹,1:12.8,6,**,2-2,37.8,6.6,5,512(0),,,,[東] 堀井雅広,アポロサラブレッドクラブ,280.0,200806050104
3,2,3,ワイルドイマージュ,牝2,53,三浦皇成,1:13.2,2.1/2,**,4-3,38.0,4.3,2,464(0),,,,[東] 上原博之,グランド牧場,180.0,200806050104
4,2,4,トクトイムスメ,牝2,54,吉田豊,1:14.0,5,**,6-6,38.3,121.1,11,482(0),,,,[東] 和田正道,和田牧場,110.0,200806050104
5,6,11,トリプルスレット,牝2,54,藤岡佑介,1:14.0,クビ,**,7-6,37.8,4.3,3,464(0),,,,[東] 池上昌弘,社台レースホース,70.0,200806050104
6,4,8,トウショウクロノス,牡2,55,中舘英二,1:14.1,クビ,**,2-3,39.1,15.0,6,484(0),,,,[東] 土田稔,トウショウ産業,,200806050104
7,5,10,ニシノココロ,牝2,54,武士沢友,1:14.3,1.1/2,**,10-9,37.6,48.5,9,516(0),,,,[東] 小桧山悟,西山茂行,,200806050104
8,1,1,ブライティアピア,牝2,54,横山典弘,1:14.9,3.1/2,**,4-3,39.7,4.2,1,456(0),,,,[東] 鈴木康弘,小林昌志,,200806050104
9,8,16,レオハヤカゼ,牡2,55,江田照男,1:15.1,1.1/2,**,7-8,39.0,28.7,8,484(0),,,,[東] 杉浦宏昭,レオ,,200806050104
10,1,2,コメットシャワー,牡2,55,柴山雄一,1:15.3,1.1/4,**,9-11,38.7,203.4,13,468(0),,,,[東] 高橋義博,関駿也,,200806050104
11,4,7,アイティヤマト,牡2,55,丹内祐次,1:15.5,1.1/2,**,12-12,38.6,22.4,7,532(0),,,,[東] 矢野照正,一ノ瀬恭,,200806050104
12,7,13,フロムチューリヒ,牝2,51,丸田恭介,1:15.9,2.1/2,**,10-10,39.2,218.4,14,448(0),,,,[東] 谷原義明,平岡茂樹,,200806050104
13,3,5,サチノモナリザ,牝2,54,田中勝春,1:16.9,6,**,16-14,39.3,139.6,12,406(0),,,,[東] 水野貴広,佐藤幸彦,,200806050104
14,7,14,アプラオス,牡2,55,鷹野宏史,1:17.1,1.1/2,**,14-16,39.6,481.4,16,452(0),,,,[東] 小桧山悟,柴原壽光,,200806050104
15,3,6,ウィンウィン,牝2,54,吉田隼人,1:17.2,3/4,**,14-14,39.7,82.7,10,450(0),,,,[東] 菊川正達,田畑憲士,,200806050104
16,6,12,デルマアテン,牡2,52,草野太郎,1:17.3,クビ,**,13-13,40.0,342.7,15,474(0),,,,[東] 天間昭一,浅沼廣幸,,200806050104
