着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050209
1,5,9,ワンダーポデリオ,牡4,57,内田博幸,1:36.2,,**,10-10,36.0,13.2,5,460(-4),,,,[西] 藤岡範士,山本信行,1524.8,200805050209
2,4,7,タマモグレアー,セ4,57,松岡正海,1:36.7,3,**,4-4,37.0,8.6,4,514(+2),,,,[西] 中竹和也,タマモ,602.8,200805050209
3,4,8,トーセントゥルー,牡4,57,後藤浩輝,1:37.0,2,**,15-15,36.2,4.9,2,468(0),,,,[東] 後藤由之,島川隆哉,376.4,200805050209
4,2,4,クリストフォルス,牡3,56,ペリエ,1:37.2,1.1/4,**,1-1,38.1,2.5,1,536(+2),,,,[西] 角居勝彦,広尾レース,220.0,200805050209
5,6,11,グランシュヴァリエ,牡3,56,吉田隼人,1:37.4,1,**,6-6,37.4,6.3,3,476(0),,,,[東] 藤原辰雄,谷雄史,148.0,200805050209
6,3,5,エイシンハンコック,牡5,57,石橋脩,1:37.4,クビ,**,4-4,37.7,79.8,13,476(-14),,,,[西] 大久保龍,平井豊光,,200805050209
7,2,3,クレヨンルージュ,牝5,55,幸英明,1:37.5,クビ,**,10-11,37.2,17.6,8,506(+4),,,,[東] 栗田博憲,齊藤四方司,,200805050209
8,8,16,ベルグミサイル,牡4,57,田中博康,1:38.3,5,**,14-13,37.7,15.5,6,472(-6),,,,[東] 斎藤誠,山田五月,,200805050209
9,5,10,シルキーステラ,牝6,55,鈴来直人,1:38.6,1.3/4,**,16-16,37.5,249.7,16,422(+2),,,,[東] 尾形充弘,シルク,,200805050209
10,3,6,リュウケン,牡3,56,吉田稔,1:38.7,1/2,**,6-6,38.7,141.2,15,508(-15),,,,[地] 藤田正治,西村正春,,200805050209
11,6,12,ディープリンク,牡3,56,佐藤哲三,1:38.7,アタマ,**,3-3,39.3,62.7,12,466(0),,,,[東] 堀井雅広,中村昭博,,200805050209
12,1,2,ラウンドダンス,牝4,55,小野次郎,1:38.8,1/2,**,6-6,38.8,100.7,14,484(-10),,,,[東] 中野隆良,下河辺牧場,,200805050209
13,8,15,スズノメヒョー,牝4,55,蛯名正義,1:39.3,3,**,6-9,39.2,56.0,11,484(0),,,,[東] 伊藤正徳,小紫芳夫,,200805050209
14,7,14,ビッグボス,牡5,57,田中勝春,1:39.6,2,**,10-13,39.0,53.8,10,518(-2),,,,[西] 森秀行,渡邊伸一,,200805050209
15,7,13,ユウコン,牡4,57,北村宏司,1:39.9,2,**,10-11,39.5,26.5,9,472(0),,,,[東] 古賀慎明,小田切有一,,200805050209
16,1,1,マルブツフラッシュ,牡4,57,藤田伸二,1:40.2,1.3/4,**,2-2,41.0,16.3,7,502(+8),,,,[東] 中島敏文,大澤毅,,200805050209
