着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010303
1,8,15,モモカ,牝3,51,宮崎北斗,1:14.4,,**,2-2,39.1,9.8,5,434(0),,,,[東] 武藤善則,田口廣,700.0,200806010303
2,2,3,ピーカブー,牝3,54,木幡初広,1:14.5,1/2,**,1-1,39.5,3.4,2,432(0),,,,[東] 大江原哲,キャロットファーム,280.0,200806010303
3,4,7,ゴールドコレクター,牝3,54,後藤浩輝,1:14.7,1.1/2,**,4-4,39.3,3.2,1,442(0),,,,[東] 国枝栄,小河一隆,180.0,200806010303
4,4,8,シルクアンコール,牝3,54,吉田隼人,1:14.7,アタマ,**,6-6,39.0,11.6,6,482(0),,,,[東] 尾形充弘,シルク,110.0,200806010303
5,1,1,ヴァリッドシスタ,牝3,54,高橋智大,1:15.1,2.1/2,**,5-4,39.6,306.3,16,438(0),,,,[東] 嶋田潤,大原詔宏,70.0,200806010303
6,3,6,カチキナムスメ,牝3,53,大野拓弥,1:15.3,1.1/4,**,6-6,39.6,42.7,8,448(0),,,,[東] 石毛善彦,岡崎牧場,,200806010303
7,7,13,ヒシシャトル,牝3,54,柴田善臣,1:15.4,1/2,**,11-13,38.5,5.1,3,446(0),,,,[東] 中野隆良,阿部雅一郎,,200806010303
8,5,10,ウェディングコパ,牝3,54,田辺裕信,1:15.6,3/4,**,15-14,38.3,84.5,10,474(0),,,,[東] 上原博之,小林祥晃,,200806010303
9,8,16,カルチャートップ,牝3,54,柴山雄一,1:15.6,アタマ,**,13-14,38.5,8.2,4,468(0),,,,[東] 戸田博文,水上行雄,,200806010303
10,3,5,ナギサノハナ,牝3,54,石橋脩,1:15.9,1.3/4,**,13-11,38.9,87.7,11,410(0),,,,[東] 和田正道,河内孝夫,,200806010303
11,6,11,ツーリスト,牝3,54,菊沢隆徳,1:16.0,3/4,**,10-9,39.4,95.5,13,466(0),,,,[東] 戸田博文,佐々木徹,,200806010303
12,5,9,ウイングヴィーナス,牝3,54,高山太郎,1:16.1,クビ,**,11-11,39.3,116.9,14,462(0),,,,[東] 佐藤全弘,槇本牧場,,200806010303
13,6,12,テスタンミラクル,牝3,52,的場勇人,1:16.2,3/4,**,8-8,40.4,95.3,12,420(0),,,,[東] 的場均,藤井謙,,200806010303
14,2,4,リルティングソング,牝3,54,穂苅寿彦,1:16.2,アタマ,**,2-2,41.0,29.4,7,432(0),,,,[東] 和田正道,ヒダカ・ブリーダーズ・ユニオン,,200806010303
15,7,14,ジャンドゥーヤ,牝3,54,高野和馬,1:16.6,2.1/2,**,9-9,40.2,161.0,15,516(0),,,,[東] 和田正道,和田牧場,,200806010303
16,1,2,シンデレラシチー,牝3,54,横山義行,1:22.0,大,**,16-16,43.2,42.8,9,452(0),,,,[東] 加賀武見,友駿ホースクラブ,,200806010303
