着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020101
1,6,8,ニシノプライド,牡2,54,四位洋文,1:30.7,,**,1-1-1,35.4,1.5,1,486(-12),,,,[西] 宮本博,西山茂行,500.0,200601020101
2,3,3,マスターカフェ,牡2,51,小島太一,1:31.3,3.1/2,**,2-4-2,35.7,27.0,5,492(+8),,,,[東] 小島太,西川光一,200.0,200601020101
3,7,9,ラフィナール,牡2,54,藤田伸二,1:31.4,クビ,**,4-2-2,35.9,4.7,2,486(+2),,,,[西] 安田隆行,サンデーレーシング,130.0,200601020101
4,8,11,メイショウハピネス,牝2,54,武幸四郎,1:31.5,3/4,**,6-5-4,35.8,8.3,4,464(0),,,,[西] 安田伊佐,松本好雄,75.0,200601020101
5,8,12,グロリアスウェザー,牝2,54,五十嵐冬,1:31.7,1.1/2,**,9-7-6,35.6,48.4,6,492(0),,,,[西] 清水出美,サンデーレーシング,50.0,200601020101
6,2,2,シンワスターコウジ,牡2,54,藤岡佑介,1:31.9,1.1/4,**,12-12-10,35.3,98.1,9,440(-12),,,,[東] 田村康仁,若尾昭一,,200601020101
7,7,10,スマートフォルム,牝2,54,柴山雄一,1:32.2,1.3/4,**,3-2-5,36.8,7.9,3,478(+4),,,,[東] 畠山吉宏,大川徹,,200601020101
8,5,5,アクアレイジア,牡2,53,津村明秀,1:32.3,3/4,**,7-9-9,36.1,146.2,10,508(+2),,,,[西] 飯田雄三,昴ホースクラブ,,200601020101
9,5,6,リキアイアチーブ,牝2,54,菊沢隆徳,1:32.3,ハナ,**,4-6-6,36.4,57.1,7,474(+4),,,,[東] 境征勝,高山幸雄,,200601020101
10,4,4,マーキュリー,牡2,52,塚田祥雄,1:32.7,2.1/2,**,7-7-6,36.6,64.9,8,444(-6),,,,[西] 梅内忍,山田順通,,200601020101
11,1,1,クレバードラゴン,牡2,54,竹之下智,1:32.8,クビ,**,9-10-11,36.4,160.8,11,494(+2),,,,[西] 崎山博樹,田邉正明,,200601020101
12,6,7,コレクトシチー,牡2,54,芹沢純一,1:33.6,5,**,9-10-12,37.2,260.5,12,484(-10),,,,[西] 安達昭夫,友駿ホースクラブ,,200601020101
