着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703020601
1,6,6,ルルパンブルー,牝2,54,北村宏司,1:10.7,,**,3-3,36.6,4.9,3,448(+4),,,,[東] 坂本勝美,飯田良枝,500.0,200703020601
2,7,9,ハタノギャラン,牝2,54,武士沢友,1:10.8,クビ,**,2-1,37.0,7.8,5,462(+4),,,,[東] 石栗龍彦,グッドラック・ファーム,200.0,200703020601
3,3,3,カレイジャスミン,牝2,54,田中勝春,1:11.0,1.1/2,**,7-6,36.2,6.7,4,466(0),,,,[東] 宗像義忠,ディアレスト,130.0,200703020601
4,4,4,ナツミホープ,牝2,54,柴田善臣,1:11.0,クビ,**,7-6,36.3,40.2,8,440(-2),,,,[東] 根本康広,相原宏徳,75.0,200703020601
5,5,5,マイネアルデュール,牝2,54,内田博幸,1:11.0,アタマ,**,5-4,36.6,3.2,1,452(+8),,,,[東] 相沢郁,サラブレッドクラブ・ラフィアン,50.0,200703020601
6,6,7,グランドメープル,牝2,54,中舘英二,1:11.2,1.1/4,**,4-4,36.9,31.7,7,432(0),,,,[東] 武市康男,グランド牧場,,200703020601
7,1,1,ティアレタヒチ,牝2,54,穂苅寿彦,1:11.3,3/4,**,1-2,37.5,12.9,6,414(-2),,,,[東] 和田正道,スピードファーム,,200703020601
8,2,2,ホッカイディウ,牡2,54,蛯名正義,1:11.5,1.1/2,**,5-6,37.0,3.4,2,458(+2),,,,[東] 田中清隆,北海牧場,,200703020601
9,8,10,マイネルサラン,牡2,54,吉田隼人,1:11.7,1.1/4,**,11-9,36.5,66.3,10,468(-2),,,,[東] 斎藤誠,サラブレッドクラブ・ラフィアン,,200703020601
10,7,8,デビューアルバム,牝2,51,宮崎北斗,1:12.4,4,**,7-9,37.6,127.8,11,440(-8),,,,[東] 柴崎勇,岡田牧雄,,200703020601
11,8,11,エンゲージメント,牝2,54,後藤浩輝,1:12.5,クビ,**,10-11,37.6,54.1,9,434(-2),,,,[東] 嶋田功,上山牧場,,200703020601
