着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030607
1,7,8,アイシクルアート,牡5,57,田中勝春,2:14.0,,**,1-1-1-1,36.3,3.1,2,466(+2),,,,[東] 小笠倫弘,社台レースホース,740.0,200706030607
2,8,9,アルゴノート,牡7,57,田中剛,2:14.7,4,**,3-3-3-3,36.2,8.1,5,488(0),,,,[東] 岩戸孝樹,内藤好江,300.0,200706030607
3,8,10,ナスノハツカゼ,牡4,57,坂井英光,2:14.9,1.1/4,**,4-4-4-4,36.3,7.6,4,458(0),,,,[東] 平井雄二,那須野牧場,190.0,200706030607
4,7,7,トーセンクルーズ,牡4,57,吉田豊,2:14.9,クビ,**,2-2-2-2,36.5,2.7,1,468(-8),,,,[東] 佐々木亜,島川隆哉,110.0,200706030607
5,3,3,カンファーマックス,セ5,57,武士沢友,2:15.1,1,**,8-8-7-5,35.9,50.9,8,488(-6),,,,[東] 石栗龍彦,奥村清晴,74.0,200706030607
6,6,6,マチカネオオバン,牡5,57,後藤浩輝,2:15.4,2,**,9-9-9-5,36.1,5.3,3,486(-8),,,,[東] 田村康仁,細川益男,,200706030607
7,1,1,ケイジーウォリア,セ5,57,村田一誠,2:15.9,3,**,10-10-10-9,36.2,43.6,7,454(-14),,,,[東] 南田美知,鹿倉勝爾,,200706030607
8,5,5,ロイバーブリング,牡4,57,松岡正海,2:16.1,1,**,4-4-6-5,37.1,18.8,6,480(+4),,,,[東] 伊藤伸一,村中徳広,,200706030607
9,4,4,フラップジャック,牡5,57,横山義行,2:16.6,3,**,7-6-4-5,37.9,77.7,9,484(-2),,,,[東] 斎藤誠,伊達秀和,,200706030607
10,2,2,ビンテージカフェ,牡5,57,江田照男,2:17.1,3,**,4-6-7-10,38.0,78.2,10,488(+4),,,,[東] 中野栄治,西川恭子,,200706030607
