着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705050910
1,1,2,タケデンイーグル,牡5,57,大庭和弥,1:17.7,,**,3-3,36.2,11.4,6,496(+2),,,,[東] 石栗龍彦,武市弘,1533.2,200705050910
2,3,5,マルブツバンダリー,牡4,57,吉田隼人,1:18.1,2.1/2,**,14-12,35.7,5.4,3,544(0),,,,[西] 白井寿昭,大澤毅,605.2,200705050910
3,3,6,シャイニングムーン,牝5,55,田辺裕信,1:18.2,1/2,**,10-8,36.1,76.3,13,488(+2),,,,[東] 小西一男,飯田政子,377.6,200705050910
4,2,4,リキサンファイター,牡3,56,蛯名正義,1:18.3,1/2,**,7-5,36.5,6.7,4,466(+4),,,,[東] 高木登,ハイパワー商事,220.0,200705050910
5,7,13,トーセンセイント,牡3,56,勝浦正樹,1:18.4,3/4,**,3-3,36.9,14.8,7,506(+10),,,,[東] 柴崎勇,島川隆哉,148.0,200705050910
6,2,3,ジョウテンロマン,牡4,57,丹内祐次,1:18.6,1.1/4,**,12-12,36.1,4.6,2,486(0),,,,[東] 二ノ宮敬,田邉久男,,200705050910
7,8,16,オープンザゲート,牡3,56,中舘英二,1:18.8,1.1/4,**,1-1,37.6,4.4,1,474(0),,,,[東] 田村康仁,ディアレスト,,200705050910
8,4,8,トップオブドーラ,牝3,54,田中博康,1:19.4,3.1/2,**,5-5,37.5,45.0,11,444(-4),,,,[東] 斎藤誠,藤田与志男,,200705050910
9,4,7,ライカート,牝3,54,小林淳一,1:19.5,1/2,**,12-12,37.0,39.5,10,476(+4),,,,[東] 鈴木伸尋,社台レースホース,,200705050910
10,5,9,ノーブルカフェ,牡6,57,小島太一,1:19.7,1.1/2,**,15-15,37.1,308.4,15,450(+10),,,,[東] 小島太,西川恭子,,200705050910
11,6,11,リワードパットン,牡6,57,五十嵐雄,1:19.8,クビ,**,7-8,37.7,26.1,9,468(0),,,,[東] 藤原辰雄,宮崎忠比古,,200705050910
12,8,15,コリントシチー,牡6,57,柴田善臣,1:19.9,1/2,**,10-10,37.7,6.7,5,510(+2),,,,[東] 平井雄二,友駿ホースクラブ,,200705050910
13,5,10,アポロアパッチ,牡3,56,石橋脩,1:20.0,クビ,**,7-10,37.7,24.1,8,466(+8),,,,[東] 柴崎勇,アポロサラブレッドクラブ,,200705050910
14,6,12,スキマチェリー,牡3,56,高山太郎,1:20.0,アタマ,**,2-2,38.6,96.8,14,498(0),,,,[東] 嶋田功,チエリー商事,,200705050910
15,7,14,アドマイヤベッカム,牡6,57,村田一誠,1:20.0,クビ,**,5-5,38.2,52.5,12,492(+12),,,,[東] 河野通文,近藤利一,,200705050910
16,1,1,セイカモリオカ,牡6,57,南田雅昭,1:20.1,3/4,**,16-16,37.4,458.1,16,472(+2),,,,[東] 南田美知,吉田逑史,,200705050910
