着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020201
1,5,6,マイネルスターリー,牡2,54,勝浦正樹,1:52.2,,**,5-5-6-8,35.6,3.1,1,458(-2),,,,[西] 加用正,サラブレッドクラブ・ラフィアン,500.0,200701020201
2,7,11,ダイワジャンヌ,牝2,51,的場勇人,1:52.3,1/2,**,5-5-3-5,35.9,4.9,3,434(+2),,,,[東] 的場均,大城敬三,200.0,200701020201
3,6,9,クリールトルネード,牡2,54,武幸四郎,1:52.5,1.1/2,**,13-13-13-11,35.1,14.5,6,452(-2),,,,[西] 武邦彦,横山修二,130.0,200701020201
4,4,4,ゴルディオス,牡2,54,池添謙一,1:52.6,クビ,**,12-12-11-11,35.4,6.4,4,494(-12),,,,[西] 松田博資,社台レースホース,75.0,200701020201
5,4,5,ラッシュストリート,牡2,54,藤岡佑介,1:52.7,1/2,**,3-2-3-2,36.4,3.5,2,486(0),,,,[西] 岡田稲男,ノースヒルズマネジメント,50.0,200701020201
6,3,3,ヒロアンジェロ,牝2,54,菊沢隆徳,1:52.8,3/4,**,2-2-1-1,36.7,58.8,8,482(+2),,,,[東] 高木登,北所直人,,200701020201
7,7,10,エリザベススイート,牝2,54,川島信二,1:52.9,3/4,**,8-8-6-3,36.3,97.2,11,438(-6),,,,[東] 加賀武見,吉田昭一,,200701020201
8,5,7,プリムローズシチー,牝2,51,佐藤聖也,1:53.5,3.1/2,**,1-1-2-3,37.3,76.0,9,444(-2),,,,[東] 平井雄二,友駿ホースクラブ,,200701020201
9,2,2,マイネルスウィング,牡2,54,北村浩平,1:53.6,3/4,**,8-8-9-8,36.8,90.1,10,478(0),,,,[西] 田所秀孝,サラブレッドクラブ・ラフィアン,,200701020201
10,6,8,アイアムスパークル,牝2,54,柴山雄一,1:53.7,クビ,**,4-4-3-7,37.3,8.3,5,444(+4),,,,[東] 小島茂之,堀紘一,,200701020201
11,8,13,クリスライムライト,牝2,53,北村友一,1:54.0,2,**,11-11-11-11,36.8,186.6,13,444(-4),,,,[西] 加藤敬二,栗本良明,,200701020201
12,8,12,ナムラハーン,牡2,54,小林徹弥,1:54.3,2,**,8-8-9-8,37.4,25.3,7,490(+4),,,,[西] 福島信晴,奈村信重,,200701020201
13,1,1,メイショウヘディン,牡2,54,津村明秀,1:54.5,1,**,5-5-6-5,37.9,155.4,12,438(-4),,,,[西] 西橋豊治,松本好雄,,200701020201
