着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701010512
1,4,5,オリオンザドンペリ,牡3,54,武幸四郎,1:29.2,,**,2-2-2,35.0,14.3,6,466(-8),,,,[東] 小西一男,日浦桂子,740.0,200701010512
2,5,8,ナイトレセプション,牡4,57,横山典弘,1:29.2,クビ,**,12-9-6,34.4,5.2,2,482(+4),,,,[東] 後藤由之,サンデーレーシング,300.0,200701010512
3,3,4,レキシントンバレー,セ5,57,津村明秀,1:29.2,ハナ,**,1-1-1,35.5,27.8,8,488(+6),,,,[西] 池江泰郎,後藤繁樹,190.0,200701010512
4,2,2,ユキノマーヴェラス,牝3,52,梶晃啓,1:29.3,1/2,**,3-3-3,34.9,37.5,9,440(-4),,,,[東] 増沢末夫,井上基之,110.0,200701010512
5,1,1,スパニッシュソウル,牝4,55,小林徹弥,1:29.6,2,**,7-5-3,35.0,5.3,3,472(+8),,,,[西] 中尾秀正,八木良司,74.0,200701010512
6,7,11,ニシノマナムスメ,牝3,52,藤田伸二,1:29.7,クビ,**,7-5-3,35.1,2.2,1,444(-2),,,,[西] 河内洋,西山茂行,,200701010512
7,6,9,ブリオーサ,牝3,52,秋山真一,1:29.7,ハナ,**,10-9-6,34.9,24.3,7,468(+6),,,,[西] 角居勝彦,林邦良,,200701010512
8,3,3,タイセイガイア,牝4,55,柴山雄一,1:29.9,1.1/4,**,9-9-11,35.1,46.2,11,468(+2),,,,[東] 加藤和宏,田中成奉,,200701010512
9,4,6,グランドカラー,牡3,54,菊沢隆徳,1:30.0,3/4,**,5-5-8,35.4,69.4,12,518(-6),,,,[東] 境征勝,廣松金次,,200701010512
10,8,14,フレジェール,牝3,52,藤岡佑介,1:30.4,2.1/2,**,5-5-8,35.8,11.5,5,478(+8),,,,[西] 藤岡健一,吉田照哉,,200701010512
11,7,12,メイショウコレット,牝3,52,池添謙一,1:30.5,3/4,**,11-9-11,35.7,45.1,10,444(+10),,,,[西] 浅見秀一,松本好雄,,200701010512
12,6,10,サイレントパンサー,牡3,54,岩田康誠,1:30.5,ハナ,**,13-13-13,34.6,11.3,4,444(-4),,,,[東] 萩原清,サンデーレーシング,,200701010512
13,5,7,ショウナンハイギア,牡4,57,小牧太,1:30.6,1/2,**,3-3-8,36.2,144.2,13,448(+16),,,,[東] 斎藤誠,国本哲秀,,200701010512
取,8,13,スピードタッチ,牡4,57,川島信二,,,**,,,---,,計不,,,,[西] 崎山博樹,冨沢敦子,,200701010512
