着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010309
1,5,10,カシノテンカ,牝4,52,丸田恭介,1:13.0,,**,12-12,37.1,66.5,16,460(-25),,,,[東] 二本柳俊,柏木務,730.0,200803010309
2,3,6,レディプリンセス,牝4,52,草野太郎,1:13.0,ハナ,**,15-12,36.9,45.0,13,436(-7),,,,[東] 松山将樹,ロードホースクラブ,290.0,200803010309
3,5,9,コスモチーキー,牝4,55,田辺裕信,1:13.2,1.1/2,**,12-12,37.4,22.6,8,430(+4),,,,[東] 稗田研二,ビッグレッドファーム,180.0,200803010309
4,4,8,プリンスヤンクス,牡11,54,黛弘人,1:13.4,1.1/4,**,12-8,37.5,30.4,11,454(-6),,,,[東] 中野栄治,北村和江,110.0,200803010309
5,4,7,レジェンダロッサ,牡6,56,北村友一,1:13.6,1,**,9-8,38.1,4.1,1,472(+2),,,,[西] 橋口弘次,キャロットファーム,73.0,200803010309
6,7,13,テーオーエンペラー,牡5,57,鮫島良太,1:13.6,クビ,**,5-4,38.4,7.3,4,498(-7),,,,[西] 友道康夫,小笹公也,,200803010309
7,7,14,ゴールドクリッパー,牡4,57,中舘英二,1:13.7,クビ,**,8-7,38.3,28.6,10,494(+2),,,,[東] 岩戸孝樹,山田弘,,200803010309
8,1,1,プリマシア,牝5,55,赤木高太,1:13.8,3/4,**,16-16,37.1,20.7,7,446(-4),,,,[西] 羽月友彦,ターフ・スポート,,200803010309
8,8,15,アサクサヴェール,牝4,52,三浦皇成,1:13.8,同着,**,2-2,38.9,6.2,3,452(-4),,,,[東] 松山康久,田原慶子,,200803010309
10,6,12,ケイコティアラ,牝4,55,石橋脩,1:14.0,1.1/4,**,5-4,38.7,12.4,6,438(+2),,,,[東] 柴田政人,小林けい子,,200803010309
11,6,11,ファウンテンビート,牡5,57,菊沢隆徳,1:14.1,1/2,**,9-8,38.6,8.6,5,456(-2),,,,[東] 戸田博文,馬目卓,,200803010309
12,3,5,ケンタッキーハット,セ4,54,宮崎北斗,1:14.2,1/2,**,9-12,38.6,36.2,12,444(+4),,,,[東] 鈴木勝美,勝一愛馬倶楽部,,200803010309
13,2,4,プリティーキャット,牝5,53,浜中俊,1:14.2,ハナ,**,2-1,39.3,47.6,14,410(-6),,,,[西] 田島良保,武田茂男,,200803010309
14,8,16,ベターデイズ,牝4,55,川島信二,1:14.2,ハナ,**,5-4,39.0,4.6,2,430(-4),,,,[西] 吉田直弘,鷹野馨,,200803010309
15,1,2,マスターカフェ,牡4,57,小島太一,1:15.0,5,**,1-2,40.1,27.3,9,490(-8),,,,[東] 小島太,西川光一,,200803010309
16,2,3,ガクエングレイス,牝4,55,木幡初広,1:15.9,5,**,2-8,40.9,58.8,15,488(-16),,,,[東] 宗像義忠,宮崎利男,,200803010309
