着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805010110
1,5,10,ベルーガ,牡7,56,吉田豊,1:24.4,,**,13-12,35.0,17.3,7,516(+2),,,,[東] 尾形充弘,サンデーレーシング,1876.2,200805010110
2,8,15,セイウンプレジャー,牡6,55,柴田善臣,1:24.5,1/2,**,6-6,35.6,10.4,5,490(-16),,,,[西] 宮本博,西山茂行,743.2,200805010110
3,8,16,マルターズマッシブ,牡5,57,後藤浩輝,1:24.5,アタマ,**,1-1,36.3,19.8,9,508(+16),,,,[東] 堀井雅広,藤田与志男,466.6,200805010110
4,5,9,ゲイリースノーマン,牡7,57,ペリエ,1:24.7,1.1/2,**,2-2,36.3,6.1,3,520(+12),,,,[東] 岩戸孝樹,中村浩章,270.0,200805010110
5,7,13,グリーンアラモード,牡5,55,吉田隼人,1:24.8,3/4,**,4-4,36.1,20.6,10,576(+8),,,,[東] 畠山吉宏,グリーンファーム,183.0,200805010110
6,3,5,マルブツリード,牡5,57,岩田康誠,1:24.8,ハナ,**,9-10,35.6,9.9,4,500(+10),,,,[西] 大根田裕,大澤毅,,200805010110
7,2,3,プリンスコウベ,牡7,54,福永祐一,1:24.9,クビ,**,5-4,36.1,52.3,12,516(-4),,,,[西] 柴田光陽,渡辺重夫,,200805010110
8,4,7,ウインルーセント,牡4,56,武豊,1:25.2,2,**,10-7,36.2,3.1,1,510(-10),,,,[西] 佐々木晶,ウイン,,200805010110
9,6,11,アルバレスト,牡6,56,蛯名正義,1:25.3,クビ,**,7-7,36.3,5.6,2,486(-4),,,,[東] 久保田貴,吉田勝己,,200805010110
10,1,1,ウィストラム,牝6,53,大野拓弥,1:25.5,1.1/4,**,11-13,36.0,14.1,6,482(+4),,,,[東] 尾形充弘,吉田照哉,,200805010110
11,4,8,ミスターモナルコス,牡4,55,ルメール,1:25.7,1.1/4,**,7-10,36.5,17.7,8,482(+6),,,,[西] 中竹和也,加藤守,,200805010110
12,6,12,サニーネイティブ,牡6,54,石神深一,1:25.7,クビ,**,15-14,35.9,58.0,13,510(-6),,,,[東] 谷原義明,宮崎守保,,200805010110
13,7,14,トラストセレビー,牡8,53,勝浦正樹,1:25.9,1,**,11-7,36.9,197.0,16,536(0),,,,[東] 西塚安夫,菅波雅巳,,200805010110
14,3,6,ゴールドマイン,牡4,54,藤岡佑介,1:25.9,ハナ,**,16-14,36.1,21.2,11,492(+2),,,,[東] 杉浦宏昭,吉田照哉,,200805010110
15,2,4,チェリスト,牡6,53,田中博康,1:25.9,クビ,**,14-14,36.1,107.1,15,496(+30),,,,[東] 鈴木勝美,イースターサンデー,,200805010110
16,1,2,メジロハンター,牡6,56,藤田伸二,1:26.0,3/4,**,2-2,37.5,84.3,14,508(+10),,,,[東] 大久保洋,メジロ牧場,,200805010110
