着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703020507
1,7,13,オウシュウヘイロー,牡3,55,大野拓弥,2:02.7,,**,3-3-3-4,37.0,38.6,10,456(+4),,,,[東] 杉浦宏昭,西村專次,500.0,200703020507
2,6,12,デストラメンテ,牡3,56,小林淳一,2:02.8,3/4,**,5-6-3-4,37.0,62.3,11,456(-2),,,,[東] 清水美波,岡田牧雄,200.0,200703020507
3,5,10,スマートキャリー,牡3,56,田中勝春,2:03.6,5,**,8-8-7-7,37.7,3.1,1,488(-6),,,,[東] 畠山吉宏,大川徹,130.0,200703020507
4,3,5,アブソリューション,牝3,54,北村宏司,2:03.6,アタマ,**,16-14-14-14,36.9,96.7,13,438(0),,,,[東] 古賀慎明,Ｈ．Ｊ．スィニー,75.0,200703020507
5,1,2,ノボスコーピオ,牡3,56,石橋脩,2:03.7,クビ,**,8-8-7-6,37.8,3.9,2,472(-8),,,,[東] 柴田政人,ＬＳ．Ｍ,50.0,200703020507
6,8,16,トーセンファング,牡3,56,二本柳壮,2:04.0,2,**,3-3-3-7,38.3,8.0,4,520(+22),,,,[東] 鈴木康弘,島川隆哉,,200703020507
7,4,8,メジロレグルス,牡3,56,村田一誠,2:04.1,1/2,**,2-2-2-2,38.6,8.4,5,532(-4),,,,[東] 尾形充弘,メジロ牧場,,200703020507
8,6,11,コスモビートアウト,牝3,54,丹内祐次,2:04.1,クビ,**,11-11-12-7,37.8,14.6,6,426(0),,,,[東] 矢野進,ビッグレッドファーム,,200703020507
9,8,15,スガノハウス,牡3,56,安藤光彰,2:04.1,ハナ,**,15-14-13-13,37.6,70.8,12,464(0),,,,[東] 山田要一,菅原光太郎,,200703020507
10,4,7,マイセンシチー,牡3,56,蛯名正義,2:04.2,1/2,**,13-11-9-7,38.1,28.5,9,420(-2),,,,[東] 加賀武見,友駿ホースクラブ,,200703020507
11,2,4,モリトホマレ,牝3,54,吉田隼人,2:04.4,1.1/4,**,8-8-10-11,38.2,28.3,8,442(-8),,,,[東] 後藤由之,石橋忠之,,200703020507
12,1,1,マルマツフェロー,牡3,56,江田照男,2:04.5,クビ,**,1-1-1-1,39.2,20.6,7,446(-6),,,,[東] 内藤一雄,松田敏雄,,200703020507
13,3,6,トーセンサンクス,牝3,54,後藤浩輝,2:04.6,3/4,**,5-6-3-2,38.9,6.0,3,432(-6),,,,[東] 斎藤宏,島川隆哉,,200703020507
14,5,9,ジャジャコ,牝3,54,吉田豊,2:04.8,1.1/2,**,11-11-10-12,38.6,109.6,14,442(0),,,,[東] 栗田博憲,辻牧場,,200703020507
15,7,14,レッドホーク,牡3,56,武士沢友,2:06.4,10,**,13-16-15-15,39.4,271.2,15,484(-2),,,,[東] 小笠倫弘,冨沢敦子,,200703020507
16,2,3,マスレッドヴァレイ,牝3,51,宮崎北斗,2:12.0,大,**,5-3-16-16,44.9,323.8,16,410(0),,,,[東] 清水英克,上田忠男,,200703020507
