着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703030903
1,2,2,ウィズインシーズ,牡4,57,赤木高太,0:59.0,,**,3-3,35.4,2.3,1,528(-4),,,,[西] 境直行,内藤耕造,730.0,200703030903
2,6,8,ゼンノリヴァーサル,牡3,56,千田輝彦,0:59.2,1.1/2,**,1-1,36.0,4.0,2,510(-6),,,,[西] 藤岡健一,大迫久美子,290.0,200703030903
3,3,3,ヴィヴァーチェ,牝3,52,的場勇人,0:59.2,クビ,**,6-4,35.2,5.0,3,440(0),,,,[東] 小島茂之,荻伏服部牧場,180.0,200703030903
4,8,11,メイショウハナミチ,牡3,53,田中克典,0:59.9,4,**,3-4,36.2,15.1,6,442(0),,,,[西] 梅田智之,松本好雄,110.0,200703030903
5,8,12,キクノハヤブサ,牝4,55,中舘英二,1:00.2,1.3/4,**,2-2,36.9,6.4,4,496(+20),,,,[西] 藤岡範士,菊池五郎,73.0,200703030903
6,5,6,メディアスナイパー,牡4,57,芹沢純一,1:00.6,2.1/2,**,11-10,36.1,163.3,10,470(+8),,,,[西] 清水出美,平井卓也,,200703030903
7,5,5,ブロードチャンネル,セ4,57,高山太郎,1:00.8,1.1/2,**,6-9,36.9,23.8,7,462(-6),,,,[東] 稗田研二,岡田牧雄,,200703030903
8,6,7,テイエムフルパワー,牡3,56,太宰啓介,1:00.8,クビ,**,6-6,36.9,14.0,5,424(0),,,,[西] 柴田光陽,竹園正繼,,200703030903
9,7,9,アイノドウシ,牝3,54,安藤光彰,1:01.0,1.1/4,**,3-6,37.3,103.2,8,428(-20),,,,[東] 中島敏文,栗本博晴,,200703030903
10,4,4,チェンリー,牝3,54,南田雅昭,1:01.3,1.3/4,**,10-10,37.1,236.2,12,424(-14),,,,[東] 南田美知,野島春男,,200703030903
11,7,10,ジーガーユタカオー,牡9,57,加藤士津,1:01.7,2.1/2,**,6-6,37.8,110.7,9,498(+8),,,,[東] 佐々木亜,ジーガー,,200703030903
12,1,1,ワンダーピュアティ,牝4,52,大下智,1:02.0,2,**,11-10,37.6,176.7,11,476(+18),,,,[西] 梅内忍,山本信行,,200703030903
