着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601010302
1,8,11,ビバグリーン,牝3,54,川島信二,0:59.9,,**,2-2,36.5,9.1,5,464(+20),,,,[西] 田所秀孝,林進,500.0,200601010302
2,8,12,バンローゼ,牝3,54,岩田康誠,1:00.1,1.1/2,**,1-1,36.9,4.3,2,470(+14),,,,[西] 福永甲,ノースヒルズマネジメント,200.0,200601010302
3,2,2,ラブランジェリ,牝3,53,津村明秀,1:00.7,3.1/2,**,2-3,37.2,2.6,1,424(-10),,,,[東] 国枝栄,岡田牧雄,130.0,200601010302
4,5,5,キシュウレグルス,牝3,54,秋山真一,1:01.0,1.3/4,**,2-3,37.5,7.3,4,460(+4),,,,[西] 安達昭夫,木村善一,75.0,200601010302
5,7,9,キャットストリート,牝3,54,柴山雄一,1:01.7,4,**,7-7,37.6,93.3,10,446(+12),,,,[西] 古川平,社台レースホース,50.0,200601010302
6,1,1,ナンゴクエンジェル,牝3,54,北村宏司,1:01.7,ハナ,**,5-5,38.0,16.8,7,424(-8),,,,[東] 二本柳俊,渡義光,,200601010302
7,3,3,ローズロック,牝3,54,山口竜一,1:01.7,ハナ,**,7-7,37.6,209.1,12,444(+28),,,,[西] 西園正都,小林久義,,200601010302
8,7,10,ベルモントキャスカ,牝3,54,郷原洋司,1:01.7,クビ,**,6-5,37.7,13.7,6,434(0),,,,[東] 堀井雅広,ベルモントファーム,,200601010302
9,4,4,オワラアワード,牝3,51,千葉直人,1:01.9,1.1/4,**,7-7,37.8,24.9,8,488(0),,,,[東] 小林常泰,十二政美,,200601010302
10,6,7,スキップクララ,牝3,54,藤岡佑介,1:02.1,1.1/2,**,11-10,37.8,79.1,9,426(+12),,,,[東] 田村康仁,ディアレスト,,200601010302
11,6,8,ボディースペシャル,牝3,54,加藤士津,1:03.0,5,**,12-12,37.2,131.1,11,484(0),,,,[東] 加藤和宏,中脇満,,200601010302
12,5,6,プリティオクパシオ,牝3,54,藤田伸二,1:04.2,7,**,7-11,40.1,5.3,3,444(+10),,,,[東] 岩戸孝樹,横瀬兼二,,200601010302
