着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030511
1,3,6,ロングプライド,牡3,56,武豊,1:36.9,,**,12-9,36.3,2.1,1,502(0),,,,[西] 小野幸治,中井敏雄,3863.0,200705030511
2,4,8,フェラーリピサ,牡3,57,岩田康誠,1:37.0,3/4,**,6-7,36.6,2.8,2,504(+5),,,,[西] 白井寿昭,市川義美,1518.0,200705030511
3,6,11,ナムラジョンブル,牡3,56,小林徹弥,1:37.1,1/2,**,3-3,37.1,46.5,7,482(-2),,,,[西] 目野哲也,奈村信重,959.0,200705030511
4,6,12,トーホウレーサー,牡3,57,後藤浩輝,1:37.3,1.1/4,**,4-5,37.1,10.4,4,516(+12),,,,[西] 川村禎彦,東豊物産,570.0,200705030511
5,2,3,エスケーカントリー,牡3,56,菊沢隆徳,1:37.6,2,**,14-13,36.7,92.2,13,486(+8),,,,[東] 武市康男,木村直樹,380.0,200705030511
6,1,1,フォーミュラーワン,牡3,56,内田博幸,1:37.7,クビ,**,4-4,37.6,89.8,11,426(0),,,,[東] 相沢郁,芹澤精一,,200705030511
7,5,9,ディオスクロイ,牡3,56,松岡正海,1:37.9,1.1/2,**,6-6,37.6,33.9,5,484(-2),,,,[東] 手塚貴久,サンデーレーシング,,200705030511
8,1,2,グレイトフルタイム,牡3,56,吉田豊,1:37.9,ハナ,**,9-9,37.3,77.1,9,520(+4),,,,[東] 大久保洋,社台レースホース,,200705030511
9,4,7,コマンドールクロス,牡3,56,田中博康,1:38.0,3/4,**,1-1,38.2,73.9,8,442(+2),,,,[東] 高橋祥泰,サンデーレーシング,,200705030511
10,5,10,ステラパラダイス,牡3,56,塚田祥雄,1:38.1,クビ,**,13-13,37.2,214.7,15,472(0),,,,[西] 崎山博樹,後藤繁樹,,200705030511
11,7,13,マイネルレーニア,牡3,56,吉田隼人,1:38.2,1/2,**,2-2,38.4,34.3,6,518(+10),,,,[西] 西園正都,サラブレッドクラブ・ラフィアン,,200705030511
12,2,4,シャドウストライプ,牡3,56,藤田伸二,1:38.2,ハナ,**,9-9,37.6,6.6,3,526(+6),,,,[東] 加藤征弘,飯塚知一,,200705030511
13,8,16,ロードクルーザー,牡3,56,勝浦正樹,1:38.2,ハナ,**,6-7,37.8,90.1,12,498(0),,,,[西] 藤原英昭,ロードホースクラブ,,200705030511
14,8,15,ビードラスティック,牡3,56,田辺裕信,1:38.2,クビ,**,14-13,37.3,85.2,10,434(+2),,,,[西] 松永昌博,吉岡泰治,,200705030511
15,7,14,コートユーフォリア,牡3,56,石橋脩,1:40.3,大,**,9-12,39.5,164.9,14,480(-3),,,,[西] 岡田稲男,前田幸治,,200705030511
除,3,5,ドラゴンファイヤー,牡3,56,田中勝春,,,**,,,---,,462(-2),,,,[東] 久保田貴,窪田康志,,200705030511
