着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703020811
1,2,4,サンバレンティン,牡6,57,後藤浩輝,2:00.3,,**,11-12-13-5,35.7,8.7,6,462(+2),,,,[西] 佐々木晶,吉田勝己,4357.4,200703020811
2,1,1,アドマイヤモナーク,牡6,55,安藤勝己,2:00.5,1.1/4,**,16-16-16-15,35.7,4.8,2,472(-4),,,,[西] 松田博資,近藤利一,1716.4,200703020811
3,5,9,ユメノシルシ,牡5,56,吉田豊,2:00.6,3/4,**,7-6-4-5,36.3,5.4,3,496(-6),,,,[東] 大久保洋,吉田照哉,1108.2,200703020811
4,4,8,ヴィータローザ,牡7,57,上村洋行,2:00.7,1/2,**,11-12-13-10,36.1,4.7,1,478(-4),,,,[西] 橋口弘次,サンデーレーシング,650.0,200703020811
5,5,10,ニホンピロキース,牡6,54,赤木高太,2:00.7,クビ,**,2-2-2-2,36.8,8.4,4,474(-2),,,,[西] 服部利之,小林百太郎,430.0,200703020811
6,1,2,シアトルユー,牡7,52,大野拓弥,2:00.8,1/2,**,11-9-7-2,36.4,117.3,14,528(+2),,,,[東] 手塚貴久,齊藤四方司,,200703020811
7,7,14,ストーミーカフェ,牡5,55,柴田善臣,2:00.8,クビ,**,1-1-1-1,37.1,20.3,8,484(+4),,,,[東] 小島太,西川恭子,,200703020811
8,3,5,アップドラフト,牡5,54,吉田隼人,2:00.9,クビ,**,8-9-7-2,36.5,16.7,7,518(+4),,,,[西] 安田隆行,サンデーレーシング,,200703020811
9,6,12,フォルテベリーニ,牡5,54,中舘英二,2:00.9,クビ,**,8-9-7-10,36.5,8.5,5,510(+6),,,,[西] 加用正,社台レースホース,,200703020811
10,7,13,モリノミヤコ,牡5,51,嘉藤貴行,2:01.3,2.1/2,**,11-12-11-10,36.8,34.1,12,472(0),,,,[東] 高橋義博,関駿也,,200703020811
11,6,11,ゴーウィズウィンド,牡8,52,坂井英光,2:01.5,1.1/4,**,8-6-11-10,37.0,47.2,13,458(0),,,,[東] 国枝栄,岡田牧雄,,200703020811
12,8,15,ロードフラッグ,セ10,51,武士沢友,2:01.5,アタマ,**,4-5-4-8,37.2,160.9,16,470(+8),,,,[東] 伊藤正徳,ロードホースクラブ,,200703020811
13,8,16,アクレイム,牡5,54,石橋脩,2:02.1,3.1/2,**,2-2-2-5,38.1,23.0,9,472(-2),,,,[東] 秋山雅一,臼田浩義,,200703020811
14,3,6,ストロングブラッド,牡8,56,北村宏司,2:02.3,1.1/2,**,4-2-4-8,38.0,23.9,10,500(+3),,,,[東] 増沢末夫,村木篤,,200703020811
15,2,3,ユキノサンロイヤル,牡10,52,小野次郎,2:02.4,3/4,**,15-12-13-10,37.7,133.6,15,466(-8),,,,[東] 増沢末夫,井上基之,,200703020811
16,4,7,トリリオンカット,牡7,56,田中勝春,2:02.8,2.1/2,**,6-6-7-16,38.4,27.3,11,470(+2),,,,[西] 音無秀孝,キャロットファーム,,200703020811
