着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030612
1,2,3,ボーナスフィーバー,牡5,57,武豊,1:24.2,,**,16-16,36.1,9.8,6,464(-18),,,,[西] 森秀行,青山洋一,1522.7,200805030612
2,2,4,ソフトパワー,牡6,57,岩田康誠,1:24.3,1/2,**,15-15,36.5,20.6,8,496(0),,,,[東] 高橋裕,中澤幸幹,602.2,200805030612
3,3,6,カブキメーク,牡5,57,柴田善臣,1:24.4,1/2,**,10-9,37.2,8.1,4,488(0),,,,[東] 蛯名信広,川上哲司,376.1,200805030612
4,8,15,ブレイバー,牡5,57,ドゥルー,1:24.4,クビ,**,3-3,37.9,4.8,2,452(-2),,,,[東] 和田正道,古賀和夫,220.0,200805030612
5,5,9,スリーサンフレンチ,牡5,57,的場勇人,1:24.6,1.1/4,**,13-13,36.9,9.2,5,482(0),,,,[西] 藤岡範士,永井商事,148.0,200805030612
6,4,8,コパノカチドキ,牡5,57,ホワイト,1:25.1,3,**,6-5,38.2,11.8,7,484(-10),,,,[東] 小島太,小林祥晃,,200805030612
7,7,13,アポロダヴィンチ,牡4,57,勝浦正樹,1:25.3,1.1/2,**,3-3,38.8,4.1,1,494(+2),,,,[東] 堀井雅広,アポロサラブレッドクラブ,,200805030612
8,6,12,レッドスポーツカー,牡5,57,田中博康,1:25.5,3/4,**,1-1,39.1,38.7,13,456(-4),,,,[東] 天間昭一,藤田与志男,,200805030612
9,4,7,ケルティックハープ,牝4,55,松岡正海,1:25.5,アタマ,**,6-7,38.5,21.7,9,474(0),,,,[東] 斎藤誠,セゾンレースホース,,200805030612
10,1,2,タケデンノキボー,牡7,57,高橋智大,1:25.7,1.1/4,**,13-9,38.5,78.3,14,518(0),,,,[東] 奥平雅士,武市弘,,200805030612
11,5,10,ファインスティール,牡6,57,村田一誠,1:25.7,クビ,**,6-7,38.7,33.8,12,512(-2),,,,[西] 中尾秀正,キャロットファーム,,200805030612
12,1,1,ダンシングホーク,牡9,57,伊藤直人,1:25.7,ハナ,**,12-12,38.3,140.2,16,504(-20),,,,[東] 清水英克,サンコウ牧場,,200805030612
13,3,5,セイウンマル,牡5,57,津村明秀,1:26.3,3.1/2,**,6-9,39.0,31.4,11,464(-4),,,,[東] 武藤善則,西山茂行,,200805030612
14,8,16,マイティシルバー,牡6,57,福永祐一,1:26.3,アタマ,**,3-5,39.5,7.5,3,468(+8),,,,[西] 領家政蔵,世賀聖啓,,200805030612
15,7,14,ガオウ,牡4,57,的場文男,1:27.1,5,**,2-2,40.7,21.8,10,438(+8),,,,[東] 堀井雅広,井上友賢,,200805030612
16,6,11,ダイショウゴードン,牡6,57,内田博幸,1:27.3,1.1/4,**,10-13,39.6,97.7,15,468(+8),,,,[東] 佐々木亜,馬場祥晃,,200805030612
