着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020708
1,2,3,トーセンマキシマム,牡4,57,藤田伸二,1:24.7,,**,13-12,35.6,28.3,10,474(-4),,,,[東] 栗田博憲,島川隆哉,740.0,200805020708
2,3,6,スコルピオンキッス,牝4,55,蛯名正義,1:24.8,1/2,**,1-1,36.9,7.5,3,462(+23),,,,[東] 鹿戸雄一,社台レースホース,300.0,200805020708
3,5,10,マルターズマゼル,牡4,57,吉田豊,1:25.0,1.1/2,**,12-14,35.8,29.8,11,442(0),,,,[東] 天間昭一,藤田与志男,190.0,200805020708
4,8,15,トーセンエックス,セ5,57,横山典弘,1:25.2,1.1/2,**,3-3,37.1,4.3,1,476(0),,,,[東] 後藤由之,島川隆哉,110.0,200805020708
5,6,12,トウショウツアラー,牡4,57,柴田善臣,1:25.3,クビ,**,6-6,37.0,16.1,9,496(+2),,,,[東] 土田稔,トウショウ産業,74.0,200805020708
6,4,7,ラインステッチ,牝4,55,安藤勝己,1:25.4,1/2,**,3-3,37.2,14.1,8,470(+16),,,,[東] 藤沢和雄,社台レースホース,,200805020708
7,1,2,ウイニングヒット,牡5,57,田中勝春,1:25.6,1,**,8-8,37.0,9.5,5,470(+2),,,,[東] 佐藤吉勝,芹澤精一,,200805020708
8,4,8,ケージーファントム,牡4,57,内田博幸,1:25.6,クビ+ハナ,**,6-6,37.2,11.0,7,490(0),,,,[東] 水野貴広,川井五郎,,200805020708
9,1,1,スターラビット,牡5,54,千葉直人,1:25.8,1,**,13-12,36.7,40.7,12,500(0),,,,[東] 菅原泰夫,喜多村辰子,,200805020708
10,5,9,クリノラブゴールド,牡4,57,柴山雄一,1:25.8,アタマ,**,10-11,36.8,4.7,2,488(-2),,,,[東] 中島敏文,栗本博晴,,200805020708
11(降),8,16,タカラパーク,牡4,57,吉田隼人,1:25.6,,**,2-2,37.7,7.9,4,520(-6),,,,[東] 国枝栄,村山義男,,200805020708
12,7,14,オートクレール,牝4,55,武豊,1:26.5,4,**,10-10,37.6,44.8,13,440(+10),,,,[東] 小島茂之,キャロットファーム,,200805020708
13,7,13,トウショウヒルズ,牡4,57,武士沢友,1:26.5,クビ,**,3-3,38.3,196.0,15,502(-14),,,,[東] 戸田博文,トウショウ産業,,200805020708
14,6,11,ニッシンアルコン,牝5,55,大庭和弥,1:27.0,3,**,8-8,38.4,199.7,16,428(+2),,,,[東] 鈴木勝美,星野清蔵,,200805020708
15,2,4,キタグニノホシ,牡5,57,勝浦正樹,1:27.0,クビ,**,15-15,37.6,100.3,14,494(+10),,,,[東] 鈴木勝美,牧畠清久,,200805020708
中,3,5,ゲイルタッチ,牡6,57,後藤浩輝,,,**,,,10.7,6,458(0),,,,[東] 田中清隆,ＲＲＡ,,200805020708
