着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050101
1,7,10,ケイアイダイオウ,牡2,55,吉田豊,1:27.2,,**,1-1,36.9,8.4,3,506(+2),,,,[東] 尾形充弘,啓愛義肢材料販売所,500.0,200805050101
2,8,11,ブレーヴゴールド,牡2,55,吉田隼人,1:27.3,3/4,**,3-2,36.8,9.0,4,454(+8),,,,[東] 高木登,磯波勇,200.0,200805050101
3,6,8,ムーンストーン,牡2,55,松岡正海,1:27.4,クビ,**,8-9,36.4,1.6,1,462(+8),,,,[東] 斎藤誠,木浪巖,130.0,200805050101
4,2,2,ティアップザスター,牡2,55,勝浦正樹,1:28.0,3.1/2,**,3-4,37.4,3.9,2,508(+10),,,,[東] 杉浦宏昭,田中昇,75.0,200805050101
5,1,1,リニアラピート,牡2,55,小林淳一,1:28.6,3.1/2,**,5-6,37.7,119.6,10,484(+4),,,,[東] 小桧山悟,佐橋五十雄,50.0,200805050101
6,3,3,ガイアファイア,牡2,55,柴山雄一,1:28.8,1.1/2,**,2-2,38.3,52.5,7,456(+4),,,,[東] 清水英克,千葉正人,,200805050101
7,6,7,コスモフィオラ,牝2,54,武士沢友,1:29.5,4,**,5-6,38.7,188.3,11,448(-2),,,,[東] 松永康利,ビッグレッドファーム,,200805050101
8,5,6,ベルモントダンク,牡2,52,伊藤工真,1:29.7,1.1/2,**,5-6,38.9,240.6,12,468(-2),,,,[東] 堀井雅広,ベルモントファーム,,200805050101
9,4,4,ジャンジャン,牡2,55,田面木博,1:30.4,4,**,11-11,39.2,107.8,9,482(0),,,,[東] 高松邦男,富川牧場,,200805050101
10,5,5,ダイワエモーション,牝2,54,北村宏司,1:30.6,1,**,8-9,39.5,104.0,8,456(0),,,,[東] 嶋田功,大城敬三,,200805050101
11,7,9,アルダレス,牡2,55,内田博幸,1:31.1,3,**,11-12,39.5,35.9,6,450(0),,,,[東] 高橋祥泰,伊達敏明,,200805050101
12,8,12,ゴールドラプソディ,牝2,54,佐藤哲三,1:31.1,クビ,**,8-4,40.5,18.0,5,458(-4),,,,[東] 小林常泰,阿部雅一郎,,200805050101
