着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703010112
1,1,1,オースチンローズ,牝5,55,高山太郎,1:10.1,,**,1-1,35.7,6.1,2,466(-4),,,,[東] 佐藤全弘,テンジン,1099.0,200703010112
2,6,12,コスモラナップ,牡4,56,村田一誠,1:10.2,3/4,**,3-3,35.5,6.6,4,474(-8),,,,[東] 池上昌弘,ビッグレッドファーム,434.0,200703010112
3,6,11,マイネルグロッソ,牡5,57,吉田隼人,1:10.2,アタマ,**,5-5,35.3,7.7,5,522(+4),,,,[東] 清水英克,サラブレッドクラブ・ラフィアン,267.0,200703010112
4,8,15,ドリームキセキ,牝6,55,安藤光彰,1:10.3,1/2,**,11-10,35.0,6.2,3,482(+6),,,,[東] 土田稔,水上行雄,160.0,200703010112
5,2,3,ケイエスディライツ,牡6,57,難波剛健,1:10.3,クビ,**,8-8,35.1,58.5,13,482(+4),,,,[西] 高橋成忠,キヨシサービス,105.0,200703010112
6,3,6,ウイッチ,牝4,55,津村明秀,1:10.5,1.1/4,**,3-3,35.8,3.4,1,446(-6),,,,[東] 相沢郁,高瀬真尚,,200703010112
7,4,7,カルストントップオ,牡4,57,田辺裕信,1:10.7,1.1/4,**,5-5,35.8,44.6,12,458(0),,,,[東] 高木登,清水貞光,,200703010112
8,2,4,ラスティングピース,牡6,57,中舘英二,1:10.9,3/4,**,14-13,35.3,27.7,10,460(-14),,,,[東] 国枝栄,セゾンレースホース,,200703010112
9,5,10,ブラッドシフト,牝5,55,中谷雄太,1:11.0,1/2,**,8-8,35.8,193.6,15,442(-2),,,,[東] 西塚安夫,松本俊廣,,200703010112
10,8,16,コアレスソニック,セ4,57,北村友一,1:11.0,ハナ,**,13-13,35.6,12.1,6,434(-6),,,,[東] 和田正道,小林昌志,,200703010112
11,7,14,ワンダーガジ,牡5,57,赤木高太,1:11.1,クビ,**,16-16,35.2,37.9,11,484(-10),,,,[西] 羽月友彦,山本信行,,200703010112
12,5,9,コクサイトップラヴ,セ5,57,柴田大知,1:11.1,クビ,**,5-5,36.2,24.5,9,474(-10),,,,[東] 岩戸孝樹,坂田行夫,,200703010112
13,1,2,フジタカペトラ,牝6,55,太宰啓介,1:11.2,1/2,**,14-15,35.5,23.8,8,442(0),,,,[西] 野元昭,森田藤治,,200703010112
14,7,13,マイネルウェルス,牡4,57,田中博康,1:11.3,3/4,**,8-10,36.2,90.8,14,482(-2),,,,[東] 畠山重則,サラブレッドクラブ・ラフィアン,,200703010112
15,4,8,ブラックシチー,牡4,57,武士沢友,1:11.4,3/4,**,2-2,36.9,14.2,7,526(0),,,,[東] 中野渡清,友駿ホースクラブ,,200703010112
16,3,5,ドナラーク,牝4,55,大下智,1:11.5,1/2,**,11-12,36.2,195.1,16,426(+10),,,,[西] 梅内忍,山田貢一,,200703010112
