着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703030412
1,1,2,セレスブルック,セ4,57,石橋脩,1:07.8,,**,1-1,36.8,7.6,3,466(0),,,,[西] 中竹和也,岡浩二,1101.8,200703030412
2,4,8,ホトダー,牡5,57,西田雄一,1:07.8,アタマ,**,7-4,36.3,12.4,5,480(-2),,,,[東] 大江原哲,井上一郎,434.8,200703030412
3,4,7,オーメドック,牡4,57,吉田豊,1:07.8,ハナ,**,14-11,35.4,32.8,9,470(0),,,,[西] 柴田政見,徳沢英哲,267.4,200703030412
4,7,13,アグネスポライト,牡3,55,中舘英二,1:08.4,3.1/2,**,5-6,37.0,2.0,1,484(+6),,,,[西] 森秀行,渡辺孝男,160.0,200703030412
5,7,14,プルーヴドメリト,牡4,57,太宰啓介,1:08.6,1.1/4,**,12-14,36.5,10.6,4,480(0),,,,[西] 西園正都,社台レースホース,105.0,200703030412
6,2,4,パレスワールド,セ5,57,田嶋翔,1:08.6,クビ,**,2-2,37.5,41.6,10,466(-2),,,,[西] 小島貞博,西村豊,,200703030412
7,6,12,メイショウカーター,牡4,57,難波剛健,1:08.6,アタマ,**,4-4,37.4,28.8,8,474(-2),,,,[西] 高橋成忠,松本好雄,,200703030412
8,2,3,キングエルドラド,牡3,55,木幡初広,1:08.8,3/4,**,15-15,36.2,18.7,6,474(+4),,,,[東] 増沢末夫,菅原史博,,200703030412
9,5,9,コメンドタイム,牡5,57,古川吉洋,1:08.9,3/4,**,8-8,37.3,56.2,12,466(+4),,,,[西] 武田博,加藤久枝,,200703030412
10,8,15,パワフルリーフ,牝3,53,安藤光彰,1:09.1,1,**,8-8,37.5,125.9,14,462(-4),,,,[東] 清水英克,丸幸小林牧場,,200703030412
11,3,6,ミヤコノアドミラル,牡4,57,石神深一,1:09.4,1.3/4,**,10-10,37.6,140.8,15,500(+12),,,,[東] 佐藤吉勝,吉田喜代司,,200703030412
12,8,16,ゴールドヴェイン,牡4,57,菊沢隆徳,1:09.4,クビ,**,5-6,38.0,6.0,2,458(-4),,,,[東] 鈴木伸尋,池谷誠一,,200703030412
13,5,10,ヨシエンデュランス,牝4,55,芹沢純一,1:09.5,クビ,**,12-11,37.4,58.4,13,486(-4),,,,[東] 石毛善彦,田辺喜彦,,200703030412
14,3,5,ラフアップ,牝3,53,津村明秀,1:09.6,3/4,**,10-11,37.7,18.7,7,482(+8),,,,[東] 萩原清,サンデーレーシング,,200703030412
15,6,11,ワンダーヘネシ,牡5,57,川島信二,1:09.7,1/2,**,16-16,36.6,163.7,16,514(-2),,,,[東] 加賀武見,山本信行,,200703030412
16,1,1,オレニツイテコイ,牡3,55,中谷雄太,1:10.6,5,**,2-3,39.5,48.6,11,466(0),,,,[東] 加藤征弘,北側雅司,,200703030412
