着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050606
1,4,4,ダノンファントム,牡2,55,吉田隼人,1:49.0,,**,1-1-1,34.4,2.2,1,488(0),,,,[西] 池江泰郎,ダノックス,700.0,200805050606
2,2,2,タイセイダンサー,牡2,55,柴田善臣,1:49.6,3.1/2,**,5-5-6,34.4,16.4,7,440(0),,,,[東] 二ノ宮敬,田中成奉,280.0,200805050606
3,7,9,ナビエストークス,牡2,55,北村宏司,1:49.8,1.1/4,**,2-5-5,34.7,5.1,2,458(0),,,,[東] 古賀慎明,キャロットファーム,180.0,200805050606
4,8,11,シュヴァイツァー,牡2,55,松岡正海,1:49.9,3/4,**,6-3-3,35.0,5.2,3,538(0),,,,[東] 手塚貴久,伊達敏明,110.0,200805050606
5,8,10,コスモポエム,牡2,54,三浦皇成,1:50.3,2.1/2,**,2-2-2,35.6,10.2,4,490(0),,,,[西] 白井寿昭,ビッグレッドファーム,70.0,200805050606
6,5,5,ユキノヘラクレス,牡2,55,石橋脩,1:50.5,1.1/2,**,2-3-3,35.6,22.2,8,570(0),,,,[東] 柴田政人,井上基之,,200805050606
7,1,1,サンクデトワール,牡2,55,戸崎圭太,1:50.9,2.1/2,**,7-7-9,35.4,10.5,5,496(0),,,,[東] 萩原清,社台レースホース,,200805050606
8,7,8,マスターハルバード,牡2,54,浜中俊,1:51.0,3/4,**,10-10-9,35.6,109.6,11,464(0),,,,[東] 田村康仁,ヤナガワ牧場,,200805050606
9,3,3,ワンダーキング,牡2,55,中舘英二,1:51.2,1,**,7-9-7,35.9,43.0,9,460(0),,,,[東] 阿部新生,山本信行,,200805050606
10,6,6,ベルモントエックス,牡2,55,勝浦正樹,1:51.3,1/2,**,7-7-7,36.0,90.2,10,470(0),,,,[東] 柴崎勇,ベルモントファーム,,200805050606
11,6,7,ワンダフルカフェ,牡2,55,田中勝春,1:52.1,5,**,10-11-11,36.4,12.8,6,516(0),,,,[東] 小島太,西川恭子,,200805050606
