着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020607
1,7,14,リキサンファイター,牡3,56,蛯名正義,1:11.6,,**,6-5,37.4,13.6,5,446(0),,,,[東] 高木登,ハイパワー商事,700.0,200706020607
2,2,3,ケイアイスパイダー,牝3,54,北村宏司,1:11.8,1.1/4,**,1-1,38.2,4.7,3,458(-4),,,,[東] 石毛善彦,亀田守弘,280.0,200706020607
3,8,15,オカールノキセキ,牡3,56,小林淳一,1:12.1,2,**,4-4,38.1,27.9,6,496(-6),,,,[東] 清水英克,新井原博,180.0,200706020607
4,7,13,ミキノモナコ,牝3,54,西田雄一,1:12.3,1.1/4,**,2-2,38.6,9.1,4,444(-10),,,,[東] 保田一隆,谷口久和,110.0,200706020607
5,4,8,コアレスピューマ,牡3,56,松岡正海,1:12.3,アタマ,**,2-2,38.6,31.9,8,450(-4),,,,[東] 池上昌弘,小林昌志,70.0,200706020607
6,8,16,ラブストラック,牝3,54,木幡初広,1:12.5,3/4,**,12-9,37.7,58.9,10,442(-2),,,,[東] 小笠倫弘,堀紘一,,200706020607
7,3,5,ラオムフェーレ,牡3,56,勝浦正樹,1:12.7,1.1/2,**,10-9,38.3,30.4,7,460(-6),,,,[東] 保田一隆,ミルファーム,,200706020607
8,6,11,ヤマノトレジャー,牡3,56,郷原洋司,1:12.8,クビ,**,15-15,37.5,279.3,14,464(0),,,,[東] 本郷一彦,山口克己,,200706020607
9,1,2,ウィンエース,牡3,53,佐藤聖也,1:12.8,ハナ,**,6-8,38.6,243.4,12,418(-4),,,,[東] 根本康広,日浦桂子,,200706020607
10,6,12,キープザチェンジ,牝3,54,小野次郎,1:12.8,クビ,**,13-13,37.6,361.4,16,432(+4),,,,[東] 水野貴広,泉俊二,,200706020607
11,4,7,シベリアンクラシカ,牝3,54,田中勝春,1:12.8,アタマ,**,6-6,38.7,4.5,2,492(+2),,,,[東] 手塚貴久,藤田与志男,,200706020607
12,5,10,アポロダヴィンチ,牡3,56,吉田隼人,1:13.0,3/4,**,6-9,38.8,2.1,1,490(-2),,,,[東] 堀井雅広,アポロサラブレッドクラブ,,200706020607
13,5,9,セントラルボーイ,牡3,56,江田照男,1:13.2,1.1/2,**,13-14,38.0,264.4,13,474(-2),,,,[東] 岩城博俊,玉井英夫,,200706020607
14,1,1,セントシャドー,牡3,56,今野忠成,1:13.4,1,**,10-9,39.0,94.8,11,468(-5),,,,[地] 赤嶺本浩,日向牧場,,200706020607
15,3,6,スウィープユアラヴ,牝3,54,柴山雄一,1:13.4,クビ,**,4-6,39.4,57.3,9,432(+6),,,,[東] 清水英克,臼田浩義,,200706020607
16,2,4,リバームーン,牡3,56,安藤光彰,1:13.6,1.1/4,**,16-16,38.1,353.0,15,484(0),,,,[東] 石毛善彦,泉俊二,,200706020607
