着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703030610
1,3,4,スマートギャング,牡2,55,赤木高太,1:10.5,,**,9-6,36.3,6.3,3,448(+2),,,,[東] 畠山吉宏,大川徹,1636.4,200703030610
2,8,13,レオマイスター,牡2,55,木幡初広,1:10.8,1.3/4,**,8-6,36.7,9.4,4,482(+6),,,,[東] 古賀慎明,レオ,650.4,200703030610
3,6,10,ダイワマックワン,牡2,55,菊沢隆徳,1:10.8,クビ,**,2-2,37.2,2.7,1,444(+2),,,,[東] 増沢末夫,大城敬三,405.2,200703030610
4,3,3,ストロングジョイス,牝2,54,川島信二,1:11.0,1.1/4,**,13-9,36.4,63.3,12,414(-10),,,,[東] 武市康男,村木篤,240.0,200703030610
5,5,8,マルブツイースター,牡2,57,和田竜二,1:11.0,ハナ,**,4-5,37.0,3.7,2,448(0),,,,[西] 中尾正,大澤毅,160.0,200703030610
6,4,6,コスモジャイロ,牝2,54,太宰啓介,1:11.1,3/4,**,1-1,37.5,19.3,7,436(-8),,,,[西] 加用正,ビッグレッドファーム,,200703030610
7,1,1,メッサーシュミット,牡2,56,石橋脩,1:11.2,1/2,**,9-9,37.0,14.1,5,468(+4),,,,[西] 川村禎彦,釘田秀人,,200703030610
8,4,5,バロンダンス,牡2,55,穂苅寿彦,1:11.4,1.1/4,**,4-3,37.5,34.0,11,412(0),,,,[東] 和田正道,スピードファーム,,200703030610
9,5,7,オリヒメチャーム,牝2,54,田中博康,1:12.1,4,**,11-11,37.6,68.7,13,438(-10),,,,[東] 上原博之,臼田浩義,,200703030610
10,7,12,エフティアクトレス,牝2,54,丹内祐次,1:12.2,1/2,**,4-6,38.3,19.3,6,440(-10),,,,[東] 矢野進,吉野英子,,200703030610
11,6,9,マロンティアラ,牝2,54,的場勇人,1:12.3,3/4,**,4-11,38.3,24.6,8,470(+6),,,,[東] 的場均,栗崎清治,,200703030610
12,7,11,インステップキック,牡2,55,上村洋行,1:12.7,2.1/2,**,2-3,39.0,32.9,10,470(-12),,,,[西] 平田修,飯田正剛,,200703030610
13,8,14,マルマツフライト,牡2,55,大野拓弥,1:12.8,3/4,**,11-13,38.3,24.9,9,478(0),,,,[東] 和田正道,松田敏雄,,200703030610
除,2,2,ソウルスクリーム,牡2,55,スボリッ,,,**,,,---,,448(-6),,,,[西] 鮫島一歩,アカデミー,,200703030610
