着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010808
1,5,9,グルーヴィンハイ,牡4,56,田中勝春,2:28.6,,**,2-2-2-2,36.5,7.4,3,494(-4),,,,[東] 小島茂之,社台レースホース,1050.0,200705010808
2,4,8,マイネルテセウス,牡4,56,安藤勝己,2:30.1,9,**,1-1-1-1,38.1,4.6,2,458(-2),,,,[西] 中村均,サラブレッドクラブ・ラフィアン,420.0,200705010808
3,2,4,エイティフロー,牡6,57,ペリエ,2:30.5,2.1/2,**,7-7-7-7,37.7,2.3,1,510(-2),,,,[西] 池江泰寿,前田篤久,260.0,200705010808
4,8,16,チーフシャトー,牡5,57,池添謙一,2:30.7,1.1/4,**,3-3-3-3,38.3,30.6,9,498(+2),,,,[西] 境直行,円城和男,160.0,200705010808
5,2,3,タマモアーチスト,牡7,54,田中博康,2:30.8,クビ,**,11-11-5-4,38.3,97.1,13,500(-6),,,,[東] 伊藤圭三,タマモ,105.0,200705010808
6,7,13,エプソムボス,牡6,57,幸英明,2:30.8,ハナ,**,16-16-14-13,37.4,14.3,6,518(-6),,,,[東] 堀井雅広,ジャパン・ホースマン・クラブ,,200705010808
7,8,15,バンドマスター,牡5,57,勝浦正樹,2:30.9,3/4,**,14-14-15-15,37.2,17.3,7,442(+8),,,,[東] 伊藤伸一,グランド牧場,,200705010808
8,6,11,ダブルブラザー,牡6,57,武士沢友,2:31.1,1.1/2,**,5-5-5-4,38.6,12.1,5,468(+8),,,,[東] 岩戸孝樹,藤田与志男,,200705010808
9,6,12,フミノブルースカイ,牡8,56,津村明秀,2:31.3,1.1/4,**,12-12-9-7,38.5,49.6,11,452(0),,,,[東] 相沢郁,菅野善文,,200705010808
10,3,6,ゼンノジュウシン,牡4,56,岩田康誠,2:32.0,4,**,6-5-7-9,39.0,26.7,8,468(+2),,,,[西] 大久保龍,大迫久美子,,200705010808
11,5,10,アロハスピリッツ,牡8,57,柴山雄一,2:32.1,1/2,**,14-14-16-15,38.5,316.7,16,498(+4),,,,[東] 加賀武見,喜田啓照,,200705010808
12,3,5,デルマジュピター,牡5,57,蛯名正義,2:32.2,クビ,**,13-13-9-12,38.9,45.3,10,458(+6),,,,[東] 高橋義博,浅沼廣幸,,200705010808
13,7,14,コパノカチドキ,牡4,56,武幸四郎,2:32.6,2.1/2,**,8-8-9-6,40.0,68.9,12,484(+4),,,,[東] 小島太,小林祥晃,,200705010808
14,4,7,タイキコジャック,牡8,54,的場勇人,2:32.6,アタマ,**,9-9-12-13,39.2,195.4,15,498(+4),,,,[東] 高橋祥泰,大樹ファーム,,200705010808
15,1,2,マウントフォンテン,牡7,57,木幡初広,2:35.6,大,**,3-3-3-9,42.6,147.5,14,484(-2),,,,[東] 石毛善彦,吉橋計,,200705010808
中,1,1,エスエスウィナー,牡4,56,村田一誠,,,**,9-9-12-9,,9.7,4,484(+4),,,,[東] 中島敏文,澤田新吾,,200705010808
