着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020301
1,5,9,ワルキューレ,牝3,53,大野拓弥,1:14.2,,**,5-4,38.9,11.2,6,492(-4),,,,[東] 秋山雅一,岡田牧雄,500.0,200706020301
2,3,6,ニッポニアニッポン,牝3,54,吉田隼人,1:14.2,クビ,**,6-6,38.8,4.5,3,486(+2),,,,[東] 矢野照正,西垣泰三,200.0,200706020301
3,2,4,ベルバラード,牝3,54,田中勝春,1:14.2,ハナ,**,7-7,38.6,7.4,4,456(-8),,,,[東] 根本康広,島田久,130.0,200706020301
4,7,13,ショウナンワイズ,牝3,54,川田将雅,1:14.5,1.3/4,**,4-4,39.3,3.7,2,468(-2),,,,[東] 戸田博文,国本哲秀,75.0,200706020301
5,3,5,フサイチリニモ,牝3,54,横山典弘,1:14.6,クビ,**,10-9,38.7,3.1,1,472(0),,,,[東] 古賀史生,関口房朗,50.0,200706020301
6,6,11,ソニックソニア,牝3,54,北村宏司,1:14.8,1,**,2-2,39.7,9.1,5,444(-4),,,,[東] 増沢末夫,村木隆,,200706020301
7,6,12,サニーアンジェリカ,牝3,54,蛯名正義,1:14.8,クビ,**,2-2,39.7,35.6,8,488(0),,,,[東] 谷原義明,宮崎守保,,200706020301
8,5,10,グレートマーブル,牝3,54,柴山雄一,1:14.9,1/2,**,7-7,39.3,300.4,11,442(+4),,,,[東] 高松邦男,グランド牧場,,200706020301
9,4,7,サンサニーデイ,牝3,54,勝浦正樹,1:15.0,3/4,**,15-12,38.7,157.0,10,446(-16),,,,[東] 萱野浩二,加藤信之,,200706020301
10,7,14,マダムチヨ,牝3,54,石神深一,1:15.1,クビ,**,9-9,39.4,354.4,13,488(-2),,,,[東] 大和田稔,滝川一,,200706020301
11,1,1,ブロートジョウ,牝3,54,小野次郎,1:15.2,1/2,**,15-15,38.9,60.7,9,388(-2),,,,[東] 石毛善彦,保手浜弘規,,200706020301
12,4,8,マリリンショット,牝3,51,千葉直人,1:15.3,1/2,**,13-12,39.3,517.9,15,444(0),,,,[東] 田子冬樹,ターフ・スポート,,200706020301
13,2,3,ジーントウショウ,牝3,54,武士沢友,1:16.3,6,**,10-9,40.4,356.1,14,454(0),,,,[東] 中島敏文,トウショウ産業,,200706020301
14,1,2,シルクオニキス,牝3,54,内田博幸,1:17.0,4,**,1-1,41.9,25.0,7,442(-8),,,,[東] 嶋田潤,シルク,,200706020301
15,8,15,オンワードドーター,牝3,54,郷原洋司,1:17.4,2.1/2,**,10-14,41.5,316.5,12,418(-6),,,,[東] 郷原洋行,オンワード牧場,,200706020301
16,8,16,ナナケー,牝3,54,土谷智紀,1:18.0,3.1/2,**,13-16,42.0,573.9,16,516(0),,,,[東] 田子冬樹,馬場瑛八郎,,200706020301
