着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020701
1,7,14,ヤマタケプリンセス,牝3,54,柴田善臣,1:12.4,,**,2-2,37.9,1.6,1,430(0),,,,[東] 畠山重則,山中和子,500.0,200806020701
2,8,16,オンザサニーサイド,牝3,54,後藤浩輝,1:12.9,3,**,5-4,38.2,6.2,2,446(-6),,,,[東] 久保田貴,社台レースホース,200.0,200806020701
3,6,12,クリムゾンクエスト,牝3,54,村田一誠,1:12.9,クビ,**,2-2,38.4,13.9,4,438(-12),,,,[東] 戸田博文,ユートピア牧場,130.0,200806020701
4,3,5,スイートグラーツ,牝3,54,蛯名正義,1:13.2,1.3/4,**,10-6,38.0,6.2,3,410(0),,,,[東] 高橋祥泰,和田啓子,75.0,200806020701
5,8,15,ミツワバラード,牝3,51,三浦皇成,1:13.3,クビ,**,5-4,38.6,51.1,10,418(+2),,,,[東] 河野通文,高昌,50.0,200806020701
6,1,1,マチカネハルノコエ,牝3,54,内田博幸,1:13.4,3/4,**,1-1,39.1,17.2,5,438(+18),,,,[東] 尾形充弘,細川益男,,200806020701
7,4,7,アクトレスシチー,牝3,54,松岡正海,1:13.8,2.1/2,**,14-12,37.9,22.7,6,436(-6),,,,[東] 成島英春,友駿ホースクラブ,,200806020701
8,3,6,キタサンカレン,牝3,54,北村宏司,1:14.3,3,**,15-14,38.1,121.8,11,516(-6),,,,[東] 嶋田功,大野商事,,200806020701
9,5,10,ハッピーチアーズ,牝3,54,吉田隼人,1:14.3,アタマ,**,7-8,39.4,27.6,7,434(-2),,,,[東] 上原博之,グランド牧場,,200806020701
10,5,9,トーセンメガミ,牝3,54,柴山雄一,1:14.9,3.1/2,**,2-6,40.4,41.2,9,474(+2),,,,[東] 斎藤宏,島川隆哉,,200806020701
11,7,13,ジェネスサンライズ,牝3,54,吉田豊,1:14.9,クビ,**,10-8,39.7,192.2,12,400(0),,,,[東] 加藤征弘,山口真吾,,200806020701
12,6,11,ゲットザドリーム,牝3,51,千葉直人,1:15.8,5,**,13-14,40.2,352.4,14,420(+4),,,,[東] 粕谷昌央,飯田政子,,200806020701
13,2,4,メイクサエル,牝3,54,南田雅昭,1:16.0,1,**,10-12,40.8,477.5,15,434(-6),,,,[東] 南田美知,玉置辰次,,200806020701
14,4,8,アスタマニャーナ,牝3,54,勝浦正樹,1:16.2,1.1/4,**,9-10,41.2,301.1,13,442(+10),,,,[東] 小笠倫弘,宇田豊,,200806020701
15,1,2,エクセルピクシイ,牝3,54,増沢由貴,1:16.6,2.1/2,**,7-10,41.7,34.1,8,468(-12),,,,[東] 鈴木康弘,前川泰三,,200806020701
取,2,3,シャンディガフ,牝3,53,田中博康,,,**,,,---,,計不,,,,[東] 手塚貴久,星野壽市,,200806020701
