着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020811
1,1,1,フライングアップル,牡3,56,横山典弘,1:49.0,,**,9-10-11-10,35.8,2.3,1,502(-4),,,,[東] 藤沢和雄,山本英俊,5488.2,200706020811
2,8,11,マイネルシーガル,牡3,56,後藤浩輝,1:49.1,3/4,**,2-2-2-2,36.7,5.2,3,504(-4),,,,[東] 国枝栄,サラブレッドクラブ・ラフィアン,2225.2,200706020811
3,6,6,エーシンピーシー,牡3,56,蛯名正義,1:49.2,1/2,**,3-3-3-4,36.6,17.3,6,472(+8),,,,[東] 久保田貴,平井宏承,1412.6,200706020811
4,5,5,ショウワモダン,牡3,56,勝浦正樹,1:49.5,1.3/4,**,1-1-1-1,37.2,22.9,7,504(+2),,,,[東] 杉浦宏昭,山岸桂市,810.0,200706020811
5,3,3,スクリーンヒーロー,牡3,56,木幡初広,1:49.5,クビ,**,4-4-6-4,36.8,110.5,10,468(+2),,,,[東] 矢野進,吉田照哉,540.0,200706020811
6,7,9,シベリアンバード,牡3,56,田中勝春,1:49.6,1/2,**,9-9-6-7,36.8,16.4,5,474(-4),,,,[東] 柴崎勇,藤田与志男,,200706020811
7,6,7,スズカライアン,牡3,56,四位洋文,1:49.7,クビ,**,11-11-9-10,36.7,41.4,8,484(-2),,,,[西] 南井克巳,永井啓弍,,200706020811
8,2,2,サンツェッペリン,牡3,56,松岡正海,1:49.7,ハナ,**,8-8-9-7,36.7,6.8,4,474(+4),,,,[東] 斎藤誠,加藤信之,,200706020811
9,7,8,フェラーリピサ,牡3,56,柴田善臣,1:49.8,3/4,**,4-4-3-2,37.3,3.8,2,496(-2),,,,[西] 白井寿昭,市川義美,,200706020811
10,4,4,ニードルポイント,牡3,56,江田照男,1:50.6,5,**,4-7-6-7,37.8,143.7,11,488(-10),,,,[東] 奥平雅士,キャロットファーム,,200706020811
11,8,10,フリオーソ,牡3,56,中舘英二,1:51.8,7,**,4-4-3-4,39.2,49.1,9,506(+4),,,,[地] 川島正行,ダーレー・ジャパン・レーシング,,200706020811
