着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706030111
1,6,10,ネヴァブション,牡4,56,北村宏司,2:31.8,,**,10-10-7-7,35.6,5.1,3,472(-10),,,,[東] 伊藤正徳,ティーエイチ,6502.2,200706030111
2,7,11,トウショウナイト,牡6,58,武士沢友,2:31.9,1/2,**,8-8-8-7,35.6,3.9,2,488(+2),,,,[東] 保田一隆,藤田衛成,2629.2,200706030111
3,4,5,マツリダゴッホ,牡4,57,横山典弘,2:32.0,クビ,**,6-6-6-4,35.9,2.4,1,480(-4),,,,[東] 国枝栄,高橋文枝,1614.6,200706030111
4,3,3,アドマイヤタイトル,牡5,57,田中勝春,2:32.4,2.1/2,**,12-12-10-9,35.9,11.7,5,512(-4),,,,[東] 河野通文,近藤利一,960.0,200706030111
5,2,2,アドマイヤモナーク,牡6,57,村田一誠,2:32.7,2,**,4-4-4-5,36.8,204.2,11,472(0),,,,[西] 松田博資,近藤利一,640.0,200706030111
6,5,8,インテレット,牡4,56,後藤浩輝,2:32.9,1.1/2,**,1-1-1-1,37.2,17.8,6,478(-2),,,,[東] 萩原清,キャロットファーム,,200706030111
7,7,12,ラッキーブレイク,牡6,57,小野次郎,2:32.9,ハナ,**,11-10-12-14,36.3,235.5,13,468(-6),,,,[西] 音無秀孝,松岡隆雄,,200706030111
8,8,13,ブリットレーン,牡8,57,吉田豊,2:33.0,1/2,**,12-12-13-10,36.1,345.9,14,492(0),,,,[東] 加賀武見,ヒダカ・ブリーダーズ・ユニオン,,200706030111
9,3,4,フサイチパンドラ,牝4,55,福永祐一,2:33.0,ハナ,**,2-2-4-5,37.1,8.1,4,498(-2),,,,[西] 白井寿昭,関口房朗,,200706030111
10,5,7,エリモエクスパイア,牡4,56,蛯名正義,2:33.1,1/2,**,4-4-2-2,37.4,20.3,7,502(+2),,,,[西] 大久保龍,山本慎一,,200706030111
11,8,14,トウカイワイルド,牡5,58,柴田善臣,2:33.3,3/4,**,14-14-14-13,36.1,34.0,8,488(-10),,,,[西] 中村均,内村正則,,200706030111
12,4,6,ブラックタイド,牡6,57,松岡正海,2:33.8,3,**,2-2-2-2,38.0,45.6,9,496(-4),,,,[西] 池江泰郎,金子真人ホールディングス,,200706030111
13,6,9,ビービートルネード,牡4,56,勝浦正樹,2:33.8,アタマ,**,7-7-9-10,37.4,201.2,10,476(+2),,,,[西] 領家政蔵,坂東牧場,,200706030111
14,1,1,サザンツイスター,牡7,57,木幡初広,2:34.5,4,**,8-8-10-10,38.0,213.9,12,470(-12),,,,[西] 新川恵,ノースヒルズマネジメント,,200706030111
