着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705010506
1,5,10,ラフアップ,牝3,54,後藤浩輝,1:40.9,,**,3-3,38.0,1.5,1,482(0),,,,[東] 萩原清,サンデーレーシング,700.0,200705010506
2,4,8,サウンドディーバ,牝3,54,加藤士津,1:41.2,2,**,2-2,38.5,57.1,8,426(0),,,,[東] 加藤和宏,増田雄一,280.0,200705010506
3,5,9,プリンセストロイ,牝3,54,石橋脩,1:41.3,クビ,**,6-6,38.0,22.5,5,458(0),,,,[東] 加藤征弘,山田和正,180.0,200705010506
4,3,6,ブールバール,牝3,54,小林淳一,1:41.5,1.1/2,**,10-10,37.9,81.6,12,454(0),,,,[東] 小桧山悟,岡田牧雄,110.0,200705010506
5,2,4,アーモンドグランス,牝3,54,吉田豊,1:42.3,5,**,8-6,39.0,68.2,10,468(0),,,,[東] 小桧山悟,柴原榮,70.0,200705010506
6,3,5,ギフトカード,牝3,54,武士沢友,1:42.4,1/2,**,5-4,39.3,77.1,11,462(0),,,,[東] 中島敏文,マツケン農場,,200705010506
7,8,16,セリーヌローズ,牝3,54,石神深一,1:42.5,1/2,**,8-8,39.1,5.7,2,464(0),,,,[東] 杉浦宏昭,田中昇,,200705010506
8,6,11,セレブレイトコール,牝3,54,勝浦正樹,1:42.7,1.1/4,**,12-10,39.0,18.2,4,466(0),,,,[東] 柴崎勇,社台レースホース,,200705010506
9,7,14,コスモラヴパレード,牝3,54,木幡初広,1:42.8,クビ,**,6-8,39.4,64.8,9,442(0),,,,[東] 稲葉隆一,ビッグレッドファーム,,200705010506
10,1,2,ディアビューティー,牝3,54,北村宏司,1:43.1,2,**,14-14,38.9,8.0,3,472(0),,,,[東] 伊藤正徳,寺田千代乃,,200705010506
11,4,7,マキノステラ,牝3,54,江田照男,1:44.1,6,**,15-15,39.2,134.5,13,478(0),,,,[東] 稗田研二,小川敏夫,,200705010506
12,8,15,セルフポートレイト,牝3,54,田中勝春,1:44.5,2.1/2,**,12-12,40.7,151.9,14,448(0),,,,[東] 高橋裕,下河辺牧場,,200705010506
13,2,3,トンメイ,牝3,54,松岡正海,1:44.6,クビ,**,1-1,41.9,25.9,6,480(0),,,,[東] 武市康男,福島徳佑,,200705010506
14,6,12,ナナケー,牝3,54,土谷智紀,1:44.9,2,**,3-4,41.8,271.6,15,516(0),,,,[東] 田子冬樹,馬場瑛八郎,,200705010506
15,7,13,サクラエニータイム,牝3,54,四位洋文,1:45.5,3.1/2,**,10-13,41.5,42.4,7,474(0),,,,[東] 勢司和浩,さくらコマース,,200705010506
取,1,1,ラティエラ,牝3,54,村田一誠,,,**,,,---,,計不,,,,[東] 宗像義忠,ディアレスト,,200705010506
