着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020406
1,8,16,シグナリオ,牡3,56,松岡正海,2:05.8,,**,15-15-12-13,34.6,4.1,3,454(0),,,,[東] 手塚貴久,齊藤四方司,700.0,200706020406
2,3,5,スタリオンシチー,牡3,56,武幸四郎,2:05.8,アタマ,**,1-1-1-1,35.4,73.7,8,532(0),,,,[東] 池上昌弘,友駿ホースクラブ,280.0,200706020406
3,5,9,ジャンバルジャン,牡3,56,横山典弘,2:05.9,クビ,**,16-16-12-12,34.7,2.9,2,436(0),,,,[東] 萩原清,サンデーレーシング,180.0,200706020406
4,2,3,ビービーファルコン,牡3,56,田中勝春,2:06.0,1/2,**,5-4-5-5,35.3,16.1,5,440(0),,,,[東] 古賀慎明,坂東牧場,110.0,200706020406
5,6,11,ジョウテンダーク,牡3,56,蛯名正義,2:06.4,2.1/2,**,4-4-3-2,35.9,11.4,4,486(0),,,,[東] 二ノ宮敬,田邉久男,70.0,200706020406
6,7,13,スペシャルウィッチ,牝3,54,吉田隼人,2:06.4,クビ,**,8-9-9-9,35.5,79.0,9,420(0),,,,[東] 奥平雅士,サンデーレーシング,,200706020406
7,4,8,エアテムジン,牡3,56,武豊,2:06.5,クビ,**,6-6-5-5,35.8,2.8,1,562(0),,,,[西] 松田国英,ラッキーフィールド,,200706020406
8,7,14,ダイワスワット,牡3,56,村田一誠,2:06.7,1.1/4,**,13-14-15-15,35.4,209.7,14,460(0),,,,[東] 嶋田功,大城敬三,,200706020406
9,3,6,ハイデルベルグ,牡3,55,大野拓弥,2:06.9,1.1/2,**,2-2-2-2,36.5,17.3,6,528(0),,,,[東] 杉浦宏昭,ターフ・スポート,,200706020406
10,1,2,タマモバックボーン,牡3,56,江田照男,2:06.9,ハナ,**,8-8-9-9,36.0,87.6,10,472(0),,,,[東] 伊藤伸一,タマモ,,200706020406
11,6,12,ミスヨコハマ,牝3,54,小野次郎,2:06.9,クビ,**,7-6-7-8,36.1,243.2,15,404(0),,,,[東] 柴田政人,平澤基男,,200706020406
12,2,4,シルキーキュート,牝3,54,武士沢友,2:07.0,クビ,**,8-9-11-9,36.0,153.8,11,484(0),,,,[東] 保田一隆,シルク,,200706020406
13,4,7,マンオンミッション,牡3,56,柴田善臣,2:07.0,ハナ,**,3-3-3-2,36.5,158.9,12,462(0),,,,[東] 高橋祥泰,ＭＯＳパートナーシップ,,200706020406
14,8,15,クリノミカエル,牡3,56,北村宏司,2:07.1,1/2,**,11-11-7-5,36.3,173.4,13,516(0),,,,[東] 高橋義博,栗本博晴,,200706020406
15,1,1,サクラヴィッキー,牝3,54,岩田康誠,2:07.2,1/2,**,13-11-15-13,35.9,30.3,7,466(0),,,,[東] 伊藤圭三,さくらコマース,,200706020406
16,5,10,ハシルペンチャン,牡3,56,伊藤直人,2:07.3,3/4,**,11-11-12-15,36.1,262.1,16,452(0),,,,[東] 小林常泰,齋藤宏明,,200706020406
