着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030412
1,3,5,ホクトスルタン,牡4,56,横山典弘,2:31.9,,**,1-1-1-1,36.3,4.9,3,512(-4),,,,[西] 庄野靖志,布施壽賀子,5934.4,200805030412
2,8,17,アルナスライン,牡4,58,和田竜二,2:32.0,クビ,**,7-6-6-6,35.8,2.1,1,544(-2),,,,[西] 松元茂樹,サンデーレーシング,2338.4,200805030412
3,1,1,ロックドゥカンブ,牡4,57,岩田康誠,2:32.3,1.3/4,**,2-3-3-2,36.5,4.1,2,510(+2),,,,[東] 堀宣行,吉田和美,1519.2,200805030412
4,1,2,フォルテベリーニ,牡6,54,福永祐一,2:32.3,ハナ,**,6-6-7-6,36.0,119.0,12,506(-2),,,,[西] 加用正,社台レースホース,870.0,200805030412
5,2,3,アイポッパー,牡8,58.5,藤田伸二,2:32.5,1.1/2,**,4-4-5-4,36.5,18.5,4,452(-2),,,,[西] 清水出美,サンデーレーシング,580.0,200805030412
6,6,12,キングトップガン,牡5,54,安藤勝己,2:32.6,1/2,**,15-16-15-13,35.8,57.1,9,494(0),,,,[西] 鮫島一歩,池田豊治,,200805030412
7,7,13,トーセンキャプテン,牡4,56,四位洋文,2:32.6,クビ,**,17-17-15-9,36.1,22.9,7,488(+2),,,,[西] 角居勝彦,島川隆哉,,200805030412
8,4,7,ブラックタイド,牡7,56,川田将雅,2:32.6,ハナ,**,13-14-15-16,35.6,61.8,10,490(-16),,,,[西] 池江泰郎,金子真人ホールディングス,,200805030412
9,4,8,ヒカリシャトル,牡4,55,勝浦正樹,2:32.8,1,**,4-4-3-4,36.9,22.7,6,520(0),,,,[西] 西浦勝一,當山隆則,,200805030412
10,8,18,フサイチアソート,牡3,50,吉田豊,2:32.8,アタマ,**,11-11-12-13,36.0,23.8,8,434(+4),,,,[東] 岩戸孝樹,関口房朗,,200805030412
11,7,15,シルクネクサス,牡6,57,武豊,2:33.0,1.1/4,**,15-14-10-8,36.6,20.2,5,502(0),,,,[西] 岡田稲男,シルク,,200805030412
12,5,9,トウカイエリート,牡8,56,武幸四郎,2:33.4,2.1/2,**,12-13-12-15,36.5,76.4,11,486(-4),,,,[西] 野中賢二,内村正則,,200805030412
13,3,6,トレオウオブキング,牡7,52,江田照男,2:33.4,ハナ,**,9-8-8-9,36.8,215.7,18,462(-2),,,,[東] 清水英克,千葉正人,,200805030412
14,6,11,チェストウイング,牡7,53,田中博康,2:33.5,クビ,**,13-12-12-16,36.5,181.5,15,442(-2),,,,[東] 秋山雅一,臼田浩義,,200805030412
15,5,10,ダブルティンパニー,牡6,54,内田博幸,2:33.8,2,**,2-2-2-2,38.0,127.2,13,496(-2),,,,[西] 松田国英,金子真人ホールディングス,,200805030412
16,7,14,トウカイワイルド,牡6,54,三浦皇成,2:34.0,1.1/4,**,17-17-18-18,36.9,210.5,17,486(0),,,,[西] 中村均,内村正則,,200805030412
17,2,4,ソーユアフロスト,牡7,54,小牧太,2:34.1,1/2,**,9-8-8-9,37.6,201.6,16,532(-2),,,,[東] 勢司和浩,臼田浩義,,200805030412
18,8,16,アップドラフト,牡6,54,藤岡佑介,2:36.4,大,**,7-8-10-12,39.7,169.6,14,506(+2),,,,[西] 安田隆行,サンデーレーシング,,200805030412
