着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030511
1,3,6,ユビキタス,牡3,56,安藤勝己,1:35.1,,**,2-2,36.1,2.4,1,560(0),,,,[東] 鈴木伸尋,池谷誠一,3858.8,200805030511
2,4,7,シルクビッグタイム,牡3,56,岩田康誠,1:36.2,7,**,7-8,36.7,5.4,3,492(0),,,,[東] 久保田貴,シルク,1516.8,200805030511
3,7,13,アポロドルチェ,牡3,56,勝浦正樹,1:36.3,クビ,**,12-9,36.7,22.5,6,468(+2),,,,[東] 堀井雅広,アポロサラブレッドクラブ,958.4,200805030511
4,3,5,アンダーカウンター,牡3,56,吉田豊,1:36.3,クビ,**,13-14,36.2,51.1,11,492(+2),,,,[西] 中竹和也,加藤久枝,570.0,200805030511
5,4,8,スカーレットライン,牡3,56,内田博幸,1:36.6,1.3/4,**,9-11,36.7,71.8,12,466(0),,,,[東] 堀宣行,グリーンファーム,380.0,200805030511
6,1,2,アポロラムセス,牡3,56,田中勝春,1:36.6,アタマ,**,3-3,37.4,106.3,13,486(+4),,,,[東] 柴崎勇,アポロサラブレッドクラブ,,200805030511
7,1,1,ナンヨーヒルトップ,牡3,56,柴山雄一,1:36.6,クビ,**,1-1,37.7,36.9,9,484(0),,,,[東] 小笠倫弘,中村徳也,,200805030511
8,5,10,クリールパッション,牡3,56,松岡正海,1:36.8,1.1/2,**,16-15,36.2,29.1,8,446(0),,,,[東] 相沢郁,横山修二,,200805030511
9,6,12,ドリームシグナル,牡3,56,吉田隼人,1:36.9,1/2,**,7-7,37.6,9.3,4,466(+2),,,,[西] 西園正都,セゾンレースホース,,200805030511
10,6,11,ウイントリガー,牡3,56,藤田伸二,1:37.1,1,**,14-11,37.2,40.4,10,454(-4),,,,[西] 山内研二,ウイン,,200805030511
11,2,4,サダムイダテン,牡3,56,武豊,1:37.3,1.1/2,**,3-3,38.1,4.3,2,484(+4),,,,[西] 中村均,大西定,,200805030511
12,5,9,ロードアリエス,牡3,56,横山典弘,1:39.4,大,**,3-3,40.3,22.9,7,492(-2),,,,[西] 藤原英昭,ロードホースクラブ,,200805030511
13,7,14,リュウケン,牡3,56,吉田稔,1:39.6,1,**,15-15,39.0,186.2,16,500(-10),,,,[地] 藤田正治,西村正春,,200805030511
14,8,16,ドリームスカイラブ,牡3,56,大野拓弥,1:39.8,1.1/4,**,9-9,40.2,120.2,14,478(0),,,,[東] 高橋祥泰,セゾンレースホース,,200805030511
15,8,15,ダイワマックワン,牡3,56,ホワイト,1:40.1,2,**,3-3,41.0,15.4,5,448(-6),,,,[東] 鹿戸雄一,大城敬三,,200805030511
16,2,3,タカラストーン,牡3,56,後藤浩輝,1:40.7,3.1/2,**,9-11,40.9,123.8,15,510(-9),,,,[東] 国枝栄,村山義男,,200805030511
