着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803030211
1,4,7,アイルラヴァゲイン,牡6,57,津村明秀,1:07.9,,**,3-3,34.4,9.1,3,506(+6),,,,[東] 手塚貴久,齊藤四方司,2439.9,200803030211
2,6,12,サープラスシンガー,牡4,55,木幡初広,1:08.0,1/2,**,1-1,34.9,5.1,2,550(+10),,,,[東] 宗像義忠,青木基秀,971.4,200803030211
3,7,13,ウエスタンビーナス,牝5,54,郷原洋司,1:08.0,アタマ,**,2-2,34.9,9.5,4,458(-4),,,,[東] 鈴木康弘,西川賢,605.7,200803030211
4,1,2,ウインレックス,セ7,56,江田照男,1:08.2,1.1/4,**,13-9,33.9,53.7,14,464(+4),,,,[東] 宗像義忠,ウイン,360.0,200803030211
5,1,1,エムエスワールド,牡5,56,太宰啓介,1:08.3,1/2,**,16-15,33.9,52.4,13,456(-6),,,,[西] 湯窪幸雄,松岡俊二,240.0,200803030211
6,6,11,スピニングノアール,牡7,57,三浦皇成,1:08.3,クビ,**,13-12,34.0,13.0,5,474(+2),,,,[西] 長浜博之,畑佐博,,200803030211
7,2,3,ワイルドシャウト,牡7,56,北村友一,1:08.4,1/2,**,7-4,34.5,24.3,10,526(-4),,,,[東] 和田正道,前田幸治,,200803030211
8,3,6,アポロドルチェ,牡3,55,勝浦正樹,1:08.4,クビ,**,7-7,34.4,2.7,1,460(-2),,,,[東] 堀井雅広,アポロサラブレッドクラブ,,200803030211
9,5,10,サイキョウワールド,牡6,56,長谷川浩,1:08.4,クビ,**,6-7,34.7,30.4,11,448(-2),,,,[西] 坂口正大,奥本賢一郎,,200803030211
10,3,5,ルルパンブルー,牝3,52,田中博康,1:08.6,1.1/4,**,11-12,34.4,17.3,8,444(0),,,,[東] 坂本勝美,飯田良枝,,200803030211
11,7,14,コパノフウジン,牡6,57,藤岡康太,1:08.6,ハナ,**,11-12,34.4,44.9,12,456(-12),,,,[西] 宮徹,小林祥晃,,200803030211
12,4,8,クールシャローン,牝4,53,熊沢重文,1:08.6,ハナ,**,13-16,34.3,15.1,7,490(-2),,,,[西] 目野哲也,川上哲司,,200803030211
13,8,15,トールハンマー,牡8,55,丹内祐次,1:08.7,3/4,**,10-9,34.6,86.1,16,472(-8),,,,[東] 二ノ宮敬,サンデーレーシング,,200803030211
14,8,16,アポロノサトリ,牡5,55,西田雄一,1:08.8,クビ,**,4-4,35.2,23.2,9,456(-4),,,,[東] 堀井雅広,菅原太陽,,200803030211
15,5,9,タニノマティーニ,牡8,59,中舘英二,1:08.8,アタマ,**,4-4,35.2,13.0,6,490(-2),,,,[西] 須貝彦三,谷水雄三,,200803030211
16,2,4,ブルーショットガン,牡9,56,中村将之,1:09.0,1.1/4,**,7-9,35.0,85.5,15,454(+2),,,,[西] 武宏平,ブルーマネジメント,,200803030211
