着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020403
1,8,15,コートダジュール,牡3,56,江田照男,1:10.1,,**,7-7,35.5,9.5,5,474(0),,,,[東] 武藤善則,サンデーレーシング,500.0,200803020403
2,5,10,イサミチェリー,牡3,53,千葉直人,1:10.1,クビ,**,9-8,35.4,31.7,8,440(0),,,,[西] 領家政蔵,前田哲郎,200.0,200803020403
3,7,14,フクノブリング,牡3,56,吉田豊,1:10.6,3,**,4-3,36.3,6.3,3,442(+4),,,,[東] 嶋田潤,小沼博,130.0,200803020403
4,5,9,ハイスピリティド,牝3,51,黛弘人,1:10.7,クビ,**,12-8,35.9,21.9,6,458(-26),,,,[東] 奥平雅士,田中昇,75.0,200803020403
5,8,16,ディーエスファジー,牡3,56,石橋脩,1:10.8,3/4,**,1-1,36.8,5.8,2,458(-2),,,,[東] 柴田政人,秋谷壽之,50.0,200803020403
6,7,13,ヒカルスパイラル,牝3,54,吉田隼人,1:11.0,1.1/2,**,13-11,36.1,74.1,11,454(-12),,,,[東] 西塚安夫,高橋光,,200803020403
7,1,2,エーシンペースワン,牡3,56,中舘英二,1:11.1,1/2,**,4-3,36.9,2.1,1,454(+2),,,,[東] 久保田貴,平井宏承,,200803020403
8,6,12,フルブルーム,牝3,51,草野太郎,1:11.3,1.1/4,**,4-3,37.0,55.6,10,438(-4),,,,[東] 伊藤圭三,グランド牧場,,200803020403
9,2,3,バクシンウイナー,牝3,54,松岡正海,1:11.4,1/2,**,9-15,36.7,88.0,12,438(+4),,,,[東] 清水利章,馬場瑛八郎,,200803020403
10,6,11,コットンフラワー,牝3,54,二本柳壮,1:11.5,1/2,**,14-11,36.5,211.7,14,440(+6),,,,[東] 二本柳俊,宮坂五十四,,200803020403
11,4,8,シェリアク,牝3,54,渡辺薫彦,1:11.7,1.1/4,**,14-11,36.7,27.2,7,442(+8),,,,[西] 北出成人,ヒダカ・ブリーダーズ・ユニオン,,200803020403
12,1,1,エクセルピクシイ,牝3,51,伊藤工真,1:11.7,アタマ,**,2-3,37.7,47.8,9,460(+2),,,,[東] 鈴木康弘,前川泰三,,200803020403
13,3,5,マスヒミコ,牝3,51,宮崎北斗,1:12.4,4,**,9-11,37.7,224.8,15,420(+10),,,,[東] 畠山重則,上田忠男,,200803020403
14,2,4,シチリアーナ,牝3,54,安藤光彰,1:12.4,クビ,**,2-2,38.4,7.2,4,444(-6),,,,[東] 菊川正達,岡田牧雄,,200803020403
15,4,7,プラネーオ,セ3,56,田辺裕信,1:12.5,1/2,**,16-16,36.8,276.0,16,410(-8),,,,[東] 上原博之,ヒダカ・ブリーダーズ・ユニオン,,200803020403
16,3,6,ベルモントバースト,牡3,53,池崎祐介,1:12.9,2.1/2,**,7-10,38.3,96.9,13,466(+6),,,,[東] 和田正道,ベルモントファーム,,200803020403
