着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020404
1,5,9,チョウイチリュウ,セ3,56,武士沢友,1:46.8,,**,8-8-4-2,38.4,3.7,2,442(+2),,,,[東] 伊藤正徳,松本兼吉,500.0,200803020404
2,3,4,サラノコジーン,牝3,54,松岡正海,1:46.9,1/2,**,4-4-4-5,38.4,2.9,1,484(+10),,,,[東] 相沢郁,神田紘爾,200.0,200803020404
3,1,1,ニシノテンクウ,牡3,56,田辺裕信,1:47.2,1.3/4,**,9-8-4-5,38.7,5.6,3,498(+2),,,,[東] 小西一男,西山茂行,130.0,200803020404
4,5,8,エステル,牝3,51,宮崎北斗,1:47.2,クビ,**,6-7-7-7,38.5,80.2,13,452(+4),,,,[東] 久保田貴,高嶋祐子,75.0,200803020404
5,2,3,トミケンクルーク,牡3,56,小林淳一,1:47.3,1/2,**,2-3-3-2,39.0,9.4,4,486(-10),,,,[東] 土田稔,冨樫賢二,50.0,200803020404
6,4,7,ニシノプトゥリ,牝3,54,二本柳壮,1:47.9,3.1/2,**,1-1-1-1,39.7,29.7,8,464(+10),,,,[東] 尾形充弘,西山茂行,,200803020404
7,7,13,ワイルドファンシー,牝3,54,柴田善臣,1:47.9,クビ,**,2-2-2-2,39.7,9.9,5,486(+2),,,,[東] 高橋祥泰,臼田浩義,,200803020404
8,6,10,ソリッドブレード,牡3,55,田中博康,1:48.0,クビ,**,13-13-7-9,39.3,36.1,9,486(+12),,,,[東] 秋山雅一,キャピタルクラブ,,200803020404
9,6,11,オルタネートワン,牡3,56,吉田豊,1:48.0,クビ,**,6-5-7-8,39.3,40.2,10,480(+2),,,,[東] 小笠倫弘,薗部博之,,200803020404
10,4,6,ガットストロング,牡3,56,吉田隼人,1:48.4,2.1/2,**,15-15-15-12,38.4,19.9,6,438(-6),,,,[東] 河野通文,齊藤四方司,,200803020404
11,8,15,トップハルサヤ,牡3,53,千葉直人,1:48.4,ハナ,**,10-10-10-12,39.1,44.4,11,474(-10),,,,[東] 加藤和宏,金山克己,,200803020404
12,3,5,シンボリブラント,牡3,53,黛弘人,1:48.5,クビ,**,10-12-10-10,39.3,20.8,7,488(+10),,,,[東] 奥平雅士,シンボリ牧場,,200803020404
13,2,2,セブンオリオン,牝3,54,江田照男,1:48.9,2.1/2,**,12-10-10-10,39.7,108.1,14,466(-4),,,,[東] 平井雄二,安藤敬太郎,,200803020404
14,7,12,ヤマニンゲイザー,牡3,56,田中剛,1:49.3,2.1/2,**,14-14-14-12,39.7,129.2,15,482(0),,,,[東] 星野忍,土井薫,,200803020404
15,8,14,スガノコクオー,牡3,56,村田一誠,1:51.2,大,**,5-5-10-15,42.0,61.0,12,510(+2),,,,[東] 粕谷昌央,菅原光太郎,,200803020404
