着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801010406
1,4,4,ヴィアラクテア,牝4,55,藤田伸二,1:46.0,,**,2-2-2-2,36.9,2.0,1,476(0),,,,[西] 藤原英昭,社台レースホース,740.0,200801010406
2,7,9,タガノクリスエス,牝3,51,北村友一,1:46.8,5,**,3-2-1-1,37.9,3.2,2,474(+14),,,,[西] 松田博資,八木良司,300.0,200801010406
3,5,5,コパノタイマネ,牝4,54,的場勇人,1:46.8,ハナ,**,10-10-7-5,37.3,7.0,3,486(-6),,,,[西] 崎山博樹,小林祥晃,190.0,200801010406
4,3,3,エプソムアイリス,牝4,53,三浦皇成,1:47.2,2.1/2,**,5-5-7-5,37.7,8.6,4,438(0),,,,[西] 山内研二,ジャパン・ホースマン・クラブ,110.0,200801010406
5,6,7,メイショウアルペン,牝4,55,武幸四郎,1:47.6,2.1/2,**,11-11-10-9,37.8,15.4,5,412(-6),,,,[西] 武邦彦,松本好雄,74.0,200801010406
6,5,6,コアレスキャスト,牝5,52,丸田恭介,1:47.6,クビ,**,7-7-9-9,38.0,46.5,7,456(-12),,,,[東] 成島英春,小林昌志,,200801010406
7,2,2,クイックバレリーナ,牝5,55,長谷川浩,1:47.7,クビ,**,7-7-5-3,38.4,164.9,12,452(-2),,,,[西] 荒川義之,高昭牧場,,200801010406
8,8,12,ナリタトパーズ,牝4,55,河北通,1:47.8,3/4,**,12-11-10-9,38.0,118.4,11,446(+4),,,,[西] 小野幸治,オースミ,,200801010406
9,1,1,フジノイチヒメ,牝4,55,蛯名正義,1:48.2,2.1/2,**,3-4-3-3,39.0,52.2,9,462(0),,,,[東] 柄崎孝,藤井五三,,200801010406
10,6,8,ミフユ,牝3,52,小林徹弥,1:48.8,3.1/2,**,5-5-10-12,39.0,50.7,8,486(+4),,,,[西] 目野哲也,西村憲人,,200801010406
11,7,10,アイスカービング,牝4,55,大野拓弥,1:49.1,2,**,9-9-5-5,39.8,30.1,6,466(+8),,,,[東] 松山将樹,下河邉行雄,,200801010406
12,8,11,シルバージャンパー,牝4,52,荻野琢真,1:50.2,7,**,1-1-3-5,41.0,92.9,10,518(+2),,,,[西] 松永昌博,岡田牧雄,,200801010406
