着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806020605
1,8,16,サンワードフラッグ,牡3,56,内田博幸,1:51.3,,**,6-5-5-4,35.4,7.9,4,472(+2),,,,[東] 小西一男,古谷敏明,500.0,200806020605
2,1,2,ダンツホウテイ,牡3,56,武豊,1:51.3,ハナ,**,6-7-5-4,35.3,2.6,1,460(-12),,,,[西] 本田優,山元哲二,200.0,200806020605
3,6,12,リノーンルーラー,牡3,56,吉田隼人,1:51.7,2.1/2,**,10-9-7-7,35.6,4.5,2,478(0),,,,[東] 岩戸孝樹,村中徳広,130.0,200806020605
4,2,4,シンセサイザー,牡3,56,柴山雄一,1:51.9,1.1/4,**,8-9-9-7,35.7,4.9,3,440(-2),,,,[東] 畠山吉宏,キャロットファーム,75.0,200806020605
5,2,3,キタノオーロラ,牝3,54,北村宏司,1:51.9,クビ,**,3-3-3-3,36.1,11.7,5,468(-6),,,,[東] 高橋裕,木村牧場,50.0,200806020605
6,4,8,パワーオブマインド,牡3,56,柴田善臣,1:51.9,ハナ,**,2-2-2-1,36.4,13.0,6,472(-4),,,,[東] 二ノ宮敬,細谷典幸,,200806020605
7,4,7,カワキタライジン,牡3,56,松岡正海,1:52.0,クビ,**,1-1-1-2,36.5,39.2,8,438(-2),,,,[東] 相沢郁,川島吉男,,200806020605
8,3,6,ナイキウェルネス,牡3,56,横山典弘,1:52.5,3,**,4-5-9-4,36.3,81.8,9,474(+2),,,,[東] 古賀史生,小野誠治,,200806020605
9,7,13,マイネルアルセーヌ,牡3,56,津村明秀,1:52.6,1/2,**,12-12-7-7,36.5,13.8,7,458(-4),,,,[東] 畠山重則,サラブレッドクラブ・ラフィアン,,200806020605
10,6,11,マイネルビビッド,牡3,56,幸英明,1:52.8,1.1/2,**,8-8-9-11,36.6,118.0,11,504(-4),,,,[東] 高橋裕,サラブレッドクラブ・ラフィアン,,200806020605
11,5,10,エリカオンヒル,牝3,53,田中博康,1:52.8,クビ,**,4-4-3-7,37.0,272.4,15,466(-6),,,,[東] 柴崎勇,藤田与志男,,200806020605
12,8,15,エイシンフレンチ,牡3,56,吉田豊,1:52.9,クビ,**,13-13-12-11,36.5,118.9,12,506(-10),,,,[東] 大久保洋,平井豊光,,200806020605
13,1,1,レオシグナル,牡3,56,大野拓弥,1:53.0,3/4,**,10-9-12-11,36.5,216.7,13,448(-8),,,,[東] 杉浦宏昭,レオ,,200806020605
14,7,14,エイワヒデタダ,セ3,56,大庭和弥,1:53.1,3/4,**,13-13-12-14,36.6,261.3,14,466(-6),,,,[東] 菊川正達,永井公太郎,,200806020605
15,3,5,リバーブレイブ,牡3,56,郷原洋司,1:53.6,3,**,13-13-15-15,37.0,458.4,16,486(-6),,,,[東] 郷原洋行,河越武治,,200806020605
16,5,9,ナオス,牝3,54,後藤浩輝,1:54.9,8,**,13-16-16-16,37.9,94.9,10,456(-4),,,,[東] 本間忍,池谷誠一,,200806020605
