着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030808
1,2,4,イケトップガン,牡4,57,藤田伸二,1:47.9,,**,14-16-12,34.0,13.1,5,448(+2),,,,[東] 石毛善彦,池田豊治,740.0,200805030808
2,8,18,ヤエノアカハチ,牡4,54,三浦皇成,1:47.9,ハナ,**,14-11-12,33.9,18.6,8,456(-4),,,,[東] 久保田貴,ＲＲＡ,300.0,200805030808
3,3,6,リネンフィールド,牝4,55,田辺裕信,1:48.2,2,**,4-4-5,34.8,9.3,3,476(-4),,,,[東] 南田美知,戸山光男,190.0,200805030808
4,7,14,セントラルカフェ,牡4,57,小島太一,1:48.4,1.1/2,**,5-6-5,35.0,41.8,10,508(-4),,,,[東] 小島太,西川光一,110.0,200805030808
5,5,9,フラワータキシード,牡4,57,村田一誠,1:48.4,アタマ,**,1-1-1,35.4,27.4,9,470(+8),,,,[東] 本間忍,花垣春男,74.0,200805030808
6,4,7,クリノアドベンチャ,牡4,54,丸田恭介,1:48.6,1.1/4,**,12-11-8,34.9,42.0,11,462(+2),,,,[東] 中野渡清,栗本博晴,,200805030808
7,3,5,ダノンデインヒル,牡4,57,内田博幸,1:48.6,クビ,**,5-4-4,35.3,48.7,13,502(-2),,,,[東] 藤沢和雄,ダノックス,,200805030808
8,4,8,ロコロンドン,牝4,55,武豊,1:48.7,クビ,**,7-8-8,35.0,9.5,4,454(-4),,,,[東] 堀宣行,堤賢一,,200805030808
9,6,12,アサティスボーイ,牡4,57,江田照男,1:48.9,1,**,13-11-12,35.0,17.8,7,448(+2),,,,[東] 境征勝,廣松金次,,200805030808
10,1,1,カロンセギュール,牝4,55,松岡正海,1:49.1,1.1/4,**,7-7-5,35.6,48.4,12,440(-2),,,,[東] 戸田博文,吉田和子,,200805030808
11,8,16,スズノライコウ,牡4,57,柴山雄一,1:49.1,ハナ,**,9-9-8,35.3,179.6,15,490(-1),,,,[東] 高橋裕,小紫芳夫,,200805030808
12,8,17,コスモフリーダム,牡4,57,大野拓弥,1:49.2,3/4,**,14-15-16,34.9,14.1,6,506(-2),,,,[東] 中野隆良,ビッグレッドファーム,,200805030808
13,7,15,エッセイスト,牡5,57,蛯名正義,1:49.4,1.1/2,**,17-16-16,35.1,2.1,1,488(+6),,,,[東] 勢司和浩,金子真人ホールディングス,,200805030808
14,5,10,アドマイヤセナ,牡5,57,柴田善臣,1:49.4,クビ,**,10-9-8,35.7,6.0,2,502(+2),,,,[東] 二ノ宮敬,近藤利一,,200805030808
15,7,13,トミケンルビー,牝4,54,田中博康,1:49.8,2.1/2,**,10-11-15,35.6,456.3,18,430(+7),,,,[東] 和田正道,冨樫賢二,,200805030808
16,2,3,アンサーフォーユー,牝5,55,吉田隼人,1:50.3,3,**,2-2-2,37.1,207.8,16,430(-2),,,,[東] 国枝栄,小河一隆,,200805030808
17,1,2,ダイワラベンダー,牝4,55,木幡初広,1:51.5,7,**,2-2-2,38.3,124.0,14,500(+16),,,,[東] 田中清隆,大城敬三,,200805030808
18,6,11,グラスレンヌ,牝4,55,二本柳壮,1:52.1,3.1/2,**,18-18-18,37.4,333.1,17,488(+4),,,,[東] 尾形充弘,半沢,,200805030808
