着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020207
1,6,7,トーセンジョーカー,牡4,56,田中勝春,2:35.8,,**,4-3-3-2,35.9,6.1,3,456(-4),,,,[東] 菅原泰夫,島川隆哉,740.0,200706020207
2,3,3,モンブランカフェ,牡6,54,小島太一,2:35.8,ハナ,**,3-3-5-4,35.7,37.7,7,506(0),,,,[東] 小島太,西川恭子,300.0,200706020207
3,8,11,ネヴァートルネード,牡5,57,武士沢友,2:35.8,ハナ,**,2-2-2-2,36.0,6.0,2,458(0),,,,[東] 伊藤正徳,ティーエイチ,190.0,200706020207
4,7,9,トーセンクルーズ,牡4,55,吉田隼人,2:36.0,1.1/2,**,1-1-1-1,36.4,12.5,4,474(0),,,,[東] 佐々木亜,島川隆哉,110.0,200706020207
5,1,1,ダイイチアトム,牡6,57,松岡正海,2:36.2,1.1/4,**,9-9-5-7,36.1,1.6,1,498(+2),,,,[東] 手塚貴久,吉田千津,74.0,200706020207
6,5,5,ハバネロキャット,牝4,54,中舘英二,2:36.2,クビ,**,8-7-5-4,36.1,190.5,9,402(-2),,,,[東] 嶋田潤,ヒダカ・ブリーダーズ・ユニオン,,200706020207
7,6,6,メジロガンバス,牡5,57,石橋脩,2:36.3,クビ,**,4-5-4-4,36.3,17.2,6,502(0),,,,[東] 柴田政人,メジロ牧場,,200706020207
8,8,10,ナスノハツカゼ,牡4,56,小牧太,2:36.4,1/2,**,11-11-11-9,35.9,13.9,5,458(+6),,,,[東] 平井雄二,那須野牧場,,200706020207
9,7,8,コンフロント,セ5,54,的場勇人,2:37.2,5,**,7-7-5-8,37.1,38.3,8,476(-10),,,,[東] 秋山雅一,中村祐子,,200706020207
10,2,2,アドライナー,牡10,54,千葉直人,2:37.7,3,**,6-6-5-9,37.5,468.7,11,488(+10),,,,[東] 小桧山悟,アドバンス・サッポロ,,200706020207
11,4,4,イールドハード,牡5,57,北村宏司,2:38.3,3.1/2,**,10-10-10-11,38.0,269.6,10,500(-6),,,,[東] 高橋裕,中澤幸幹,,200706020207
