着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803020305
1,6,10,スクリームイーグル,牡3,56,後藤浩輝,1:47.0,,**,6-5-3-2,38.9,3.8,2,472(-8),,,,[東] 萩原清,吉田和美,500.0,200803020305
2,7,12,モアスマイル,牝3,54,吉田隼人,1:47.3,2,**,9-8-5-5,38.8,9.7,4,432(0),,,,[東] 勢司和浩,飯田正剛,200.0,200803020305
3,1,1,シリコンフォレスト,牡3,56,田中勝春,1:47.3,アタマ,**,1-1-1-1,39.5,2.2,1,512(+18),,,,[東] 藤沢和雄,サンデーレーシング,130.0,200803020305
4,5,9,ラヴファントム,牡3,56,田中剛,1:47.6,1.3/4,**,10-10-7-7,38.8,13.1,5,460(0),,,,[東] 奥平雅士,サンデーレーシング,75.0,200803020305
5,7,13,トーセンドラクロワ,牡3,56,内田博幸,1:47.7,1/2,**,4-5-5-5,39.2,14.2,6,526(-4),,,,[東] 鈴木康弘,島川隆哉,50.0,200803020305
6,3,4,コスモスター,牡3,55,田中博康,1:47.9,1,**,4-3-3-4,39.8,25.6,9,460(-3),,,,[東] 稗田研二,ビッグレッドファーム,,200803020305
7,6,11,サクラアドミラル,牡3,56,蛯名正義,1:48.0,1/2,**,10-10-7-7,39.2,9.5,3,514(0),,,,[東] 畠山吉宏,さくらコマース,,200803020305
8,5,8,プリムローズシチー,牝3,54,佐藤聖也,1:48.3,2,**,8-8-7-9,39.5,147.4,12,448(-4),,,,[東] 平井雄二,友駿ホースクラブ,,200803020305
9,4,7,フェアープロ,牡3,56,中舘英二,1:48.3,ハナ,**,7-7-11-10,39.2,24.9,8,496(+4),,,,[東] 加藤和宏,キャピタルクラブ,,200803020305
10,3,5,トーセンエビス,牡3,56,江田照男,1:48.8,3,**,2-2-2-2,40.8,100.5,11,478(-6),,,,[東] 清水美波,島川隆哉,,200803020305
11,8,14,プリンセスマロン,牝3,51,千葉直人,1:48.9,1/2,**,12-12-12-11,39.5,199.1,14,462(+2),,,,[東] 栗田博憲,岡田牧雄,,200803020305
12,2,2,シトラスタチバーナ,牡3,56,勝浦正樹,1:49.0,1/2,**,15-15-12-12,39.5,53.1,10,448(-2),,,,[東] 浅野洋一,井口莞爾,,200803020305
13,2,3,ヤマニンバベル,牡3,53,伊藤工真,1:50.0,6,**,13-13-14-14,40.2,232.5,15,570(-4),,,,[東] 星野忍,土井肇,,200803020305
14,4,6,フラワーリーマス,牡3,56,村田一誠,1:51.6,10,**,13-13-14-13,41.8,169.0,13,578(0),,,,[東] 本間忍,花垣春男,,200803020305
15,8,15,アポインテッドトム,牡3,56,吉田豊,1:54.5,大,**,2-3-10-14,45.6,20.0,7,546(0),,,,[東] 柴崎勇,藤田在子,,200803020305
