着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805030204
1,5,10,キャスタスペルミー,牝3,54,福永祐一,1:38.3,,**,2-2,37.7,18.0,7,452(-4),,,,[東] 戸田博文,キャロットファーム,500.0,200805030204
2,5,9,ソニックブレード,牡3,56,吉田豊,1:38.6,2,**,1-1,38.1,21.9,8,502(-2),,,,[東] 矢野照正,ターフ・スポート,200.0,200805030204
3,6,11,アイディリック,牡3,56,内田博幸,1:38.7,クビ,**,4-5,37.7,7.9,5,448(+2),,,,[東] 清水利章,加藤徹,130.0,200805030204
4,2,3,ドナーリオ,セ3,56,大庭和弥,1:38.9,1.1/2,**,4-3,38.0,5.9,3,482(-4),,,,[東] 小島茂之,藤田孟司,75.0,200805030204
5,4,8,イマジンノココロヲ,牡3,56,柴田善臣,1:38.9,ハナ,**,4-5,37.9,2.8,1,482(+2),,,,[東] 本間忍,小田切有一,50.0,200805030204
6,4,7,トウショウフォース,牡3,56,横山典弘,1:39.0,クビ,**,12-12,37.5,8.8,6,528(0),,,,[東] 奥平雅士,トウショウ産業,,200805030204
7,8,15,トーセンラグタイム,牡3,56,村田一誠,1:39.1,3/4,**,12-12,37.6,5.8,2,490(-6),,,,[東] 中川公成,島川隆哉,,200805030204
8,1,2,カツヨリュウマ,牡3,56,武士沢友,1:39.6,3,**,8-7,38.5,155.5,11,454(-6),,,,[東] 中野渡清,丹羽茂文,,200805030204
9,3,6,フジハマカゼ,牡3,56,小島太一,1:39.7,1/2,**,12-12,38.2,219.1,14,444(-6),,,,[東] 中野栄治,藤田達男,,200805030204
10,8,16,コアレスカポーテ,牡3,56,池添謙一,1:40.1,2.1/2,**,8-8,38.9,6.6,4,474(0),,,,[東] 池上昌弘,小林昌志,,200805030204
11,7,13,ヨシモンドノスケ,牡3,56,五十嵐雄,1:40.2,3/4,**,3-3,39.4,34.6,9,464(+2),,,,[東] 浅野洋一,田辺喜彦,,200805030204
12,6,12,ラインメサイア,牝3,54,勝浦正樹,1:40.9,4,**,8-8,39.7,162.1,12,440(-12),,,,[東] 水野貴広,大澤繁昌,,200805030204
13,1,1,スカイラプター,牡3,56,幸英明,1:41.1,1.1/2,**,8-8,39.9,69.1,10,480(+8),,,,[東] 鈴木勝美,吉田昭一,,200805030204
14,3,5,クリーンピカタン,牡3,56,江田照男,1:41.4,1.3/4,**,7-8,40.1,167.2,13,454(-10),,,,[東] 星野忍,石橋和夫,,200805030204
除,2,4,フェアープロ,牡3,56,田中勝春,,,**,,,---,,490(+14),,,,[東] 加藤和宏,キャピタルクラブ,,200805030204
除,7,14,ハードトゥセイ,牡3,56,蛯名正義,,,**,,,---,,530(0),,,,[東] 二ノ宮敬,金子真人ホールディングス,,200805030204
