着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805010404
1,5,8,ラドランデンジャー,牡6,60,横山義行,3:20.0,,,1-1-1-1,13.3,7.4,3,506(+10),,,,[東] 鈴木伸尋,村中徳広,850.0,200805010404
2,2,2,ヒシバトル,セ6,60,山本康志,3:20.7,4,,5-6-5-4,13.4,11.9,5,460(+2),,,,[東] 小笠倫弘,阿部雅一郎,340.0,200805010404
3,6,10,オープンガーデン,牡4,59,江田勇亮,3:20.7,クビ,,5-3-2-2,13.4,11.3,4,482(+2),,,,[東] 郷原洋行,吉橋計,210.0,200805010404
4,3,3,スリーエリシオ,牡7,60,佐久間寛,3:21.5,5,,7-8-3-3,13.4,16.0,7,490(-4),,,,[西] 武宏平,永井商事,130.0,200805010404
5,4,6,ハイタイド,牡6,60,北沢伸也,3:22.0,3,,11-11-10-11,13.5,5.5,2,486(-6),,,,[西] 武邦彦,林順子,85.0,200805010404
6,1,1,ユウタービスケット,牡4,59,水出大介,3:22.2,1.1/2,,8-9-8-8,13.5,70.6,10,474(+10),,,,[東] 南田美知,上山利広,,200805010404
7,6,9,スガノロイヤル,牝4,57,平沢健治,3:22.8,3.1/2,,12-12-10-9,13.5,204.9,14,448(-10),,,,[東] 笹倉武久,菅原光太郎,,200805010404
8,4,5,プラチナブラック,牡4,59,柴田大知,3:22.9,クビ,,13-13-12-11,13.5,138.8,13,432(+2),,,,[東] 高松邦男,松平正樹,,200805010404
9,3,4,ワイズタイクーン,牡6,60,穂苅寿彦,3:23.5,3.1/2,,10-10-8-9,13.6,37.7,9,540(+18),,,,[東] 和田正道,井口莞爾,,200805010404
10,7,11,シェイクマイハート,セ8,60,宗像徹,3:23.5,クビ,,3-3-7-6,13.6,1.9,1,470(+4),,,,[東] 二ノ宮敬,サンデーレーシング,,200805010404
11,7,12,フサイチオーパス,牡4,59,今村康成,3:24.9,9,,2-2-3-5,13.7,29.5,8,470(-2),,,,[西] 小崎憲,関口房朗,,200805010404
12,5,7,セイウンバンチョー,セ7,60,林満明,3:25.1,1,,4-3-5-6,13.7,101.6,11,530(+2),,,,[西] 中竹和也,大宮国際,,200805010404
13,8,13,セレナドリーム,セ5,60,五十嵐雄,3:29.7,大,,8-6-13-13,14.0,120.8,12,452(0),,,,[東] 菅原泰夫,島川利子,,200805010404
中,8,14,レオスターライト,牡7,60,田中剛,,,,,,14.9,6,468(+8),,,,[東] 岩戸孝樹,レオ,,200805010404
