着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200601020106
1,6,9,ゲイルバニヤン,牡3,56,藤田伸二,1:50.3,,**,3-3-3-3,35.3,1.5,1,476(0),,,,[西] 池江泰郎,津村靖志,500.0,200601020106
2,5,7,フミノスターダム,牡3,56,芹沢純一,1:50.3,クビ,**,2-2-2-2,35.4,15.3,5,470(+2),,,,[西] 西浦勝一,谷二,200.0,200601020106
3,4,5,ゴールドシューズ,牝3,54,五十嵐冬,1:50.7,2.1/2,**,6-6-8-8,35.3,30.7,8,430(-2),,,,[東] 柴田政人,グランド牧場,130.0,200601020106
4,5,8,スターアリエス,牡3,56,四位洋文,1:50.8,クビ,**,4-4-6-5,35.6,30.5,7,440(-6),,,,[西] 角居勝彦,サンデーレーシング,75.0,200601020106
5,3,3,サクラサクセス,牡3,56,山口竜一,1:51.2,2.1/2,**,14-14-14-12,35.0,8.1,2,444(-6),,,,[東] 小島太,さくらコマース,50.0,200601020106
6,2,2,メイショウカレン,牝3,54,武幸四郎,1:51.2,アタマ,**,11-11-8-8,35.8,15.5,6,496(-8),,,,[西] 安達昭夫,松本好雄,,200601020106
7,4,6,エメラルドスズラン,牝3,54,北村宏司,1:51.4,1.1/4,**,7-6-6-8,36.1,100.8,10,500(+8),,,,[東] 増沢末夫,鈴木修平,,200601020106
8,8,13,パワースポット,セ3,56,川島信二,1:51.4,ハナ,**,1-1-1-1,36.6,140.8,12,420(+2),,,,[東] 藤原辰雄,中村祐子,,200601020106
9,7,12,マキハタシューター,牡3,56,藤岡佑介,1:51.5,1/2,**,12-12-8-7,36.1,9.2,3,468(-2),,,,[西] 新川恵,槇本牧場,,200601020106
10,1,1,オンワードミート,牝3,51,千葉直人,1:51.6,クビ,**,9-9-8-11,36.2,135.6,11,496(+26),,,,[東] 阿部新生,オンワード牧場,,200601020106
11,6,10,インパクトブロウ,牡3,56,田辺裕信,1:51.6,ハナ,**,7-6-4-5,36.5,164.7,13,442(+8),,,,[東] 浅野洋一,サンデーレーシング,,200601020106
12,7,11,マイネルファッシノ,牡3,55,津村明秀,1:51.6,クビ,**,4-4-4-4,36.5,9.8,4,492(-4),,,,[東] 高橋義博,サラブレッドクラブ・ラフィアン,,200601020106
13,8,14,ラブミースマイル,牝3,54,宮崎光行,1:52.8,7,**,9-9-12-13,37.3,357.0,14,454(-2),,,,[東] 南田美知,大崎幸路,,200601020106
14,3,4,リンリングリーン,牝3,51,小島太一,1:52.9,3/4,**,13-12-13-13,37.0,84.6,9,424(-10),,,,[東] 蛯名信広,斎藤光政,,200601020106
