着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806050801
1,3,5,ゴールドエンデバー,牡2,55,江田照男,1:12.9,,**,1-1,38.1,4.3,2,486(+4),,,,[東] 矢野照正,テンジン,500.0,200806050801
2,8,15,ノボパガーレ,牡2,54,三浦皇成,1:13.7,5,**,2-2,38.8,2.0,1,464(-2),,,,[東] 河野通文,ＬＳ．Ｍ,200.0,200806050801
3,3,6,ローブドヴルール,牝2,54,勝浦正樹,1:13.7,クビ,**,5-5,38.5,22.8,7,458(+2),,,,[東] 保田一隆,ミルファーム,130.0,200806050801
4,2,4,エドノゴールド,牡2,55,吉田豊,1:13.9,1.1/4,**,3-3,38.8,9.2,3,466(+8),,,,[東] 高木登,遠藤喜松,75.0,200806050801
5,4,8,ギンザフロンティア,牡2,55,小島太一,1:14.2,1.3/4,**,8-7,38.7,134.7,14,464(-2),,,,[東] 小島太,有馬博文,50.0,200806050801
6,5,9,グローリアスクイン,牝2,54,村田一誠,1:14.4,1.1/2,**,14-12,38.0,36.3,8,492(-6),,,,[東] 大和田稔,谷研司,,200806050801
7,8,16,トクトイムスメ,牝2,54,後藤浩輝,1:14.5,1/2,**,3-3,39.4,11.9,4,472(-10),,,,[東] 和田正道,和田牧場,,200806050801
8,7,13,カラードミル,牝2,54,小林淳一,1:14.5,ハナ,**,9-9,38.9,40.0,9,430(-4),,,,[東] 土田稔,大原詔宏,,200806050801
9,6,11,アッサムリーフ,牡2,55,横山義行,1:14.7,1.1/4,**,11-11,38.8,148.6,16,464(+10),,,,[東] 和田正道,山上和良,,200806050801
10,6,12,クリノシーグリーン,牝2,54,吉田隼人,1:14.8,1/2,**,5-5,39.5,96.3,13,438(-2),,,,[東] 高市圭二,栗本博晴,,200806050801
11,4,7,オンワードラート,牡2,55,高山太郎,1:14.8,ハナ,**,10-9,39.0,138.9,15,528(+6),,,,[東] 本郷一彦,オンワード牧場,,200806050801
12,7,14,ルドゥーテ,牡2,55,松岡正海,1:15.0,1.1/4,**,7-7,39.6,53.0,12,440(+6),,,,[東] 相沢郁,ヒダカ・ブリーダーズ・ユニオン,,200806050801
13,1,1,ブラックバロン,牡2,55,池添謙一,1:16.0,6,**,11-12,40.1,40.8,10,498(-12),,,,[東] 菊川正達,丸岡啓一,,200806050801
14,1,2,ナタリー,牝2,54,内田博幸,1:16.6,3.1/2,**,16-15,40.0,12.4,5,412(-10),,,,[東] 手塚貴久,渡邊隆,,200806050801
15,2,3,ショウナンパスカル,牝2,54,田中勝春,1:16.8,1.1/2,**,13-14,40.6,46.9,11,456(-4),,,,[東] 古賀史生,国本哲秀,,200806050801
16,5,10,アイアムランボー,牡2,55,ペリエ,1:17.6,5,**,14-15,41.2,21.8,6,492(+12),,,,[東] 杉浦宏昭,堀紘一,,200806050801
