着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010707
1,2,3,モンテチェリー,牝5,55,柴田善臣,1:12.8,,**,6-4,38.7,4.2,2,500(+8),,,,[東] 小島茂之,毛利喜昭,740.0,200806010707
2,3,5,ヒカリマーガレット,牝4,53,大野拓弥,1:12.8,クビ,**,2-2,38.9,15.7,8,470(-6),,,,[東] 池上昌弘,當山隆則,300.0,200806010707
3,6,12,トーセンフーガ,牝4,54,内田博幸,1:12.9,1/2,**,6-7,38.7,9.2,4,502(+4),,,,[東] 古賀史生,島川隆哉,190.0,200806010707
4,4,7,ミンナシアワセ,牝5,55,松岡正海,1:13.0,クビ,**,12-12,38.4,12.1,6,492(-2),,,,[東] 土田稔,神山幸男,110.0,200806010707
5,5,10,メイスンシンデレラ,牝4,54,津村明秀,1:13.2,1,**,2-1,39.3,5.1,3,432(-6),,,,[東] 岩戸孝樹,梅村浩,74.0,200806010707
6,7,13,リングオブケリー,牝4,54,村田一誠,1:13.2,クビ,**,6-7,39.0,10.9,5,482(-14),,,,[東] 勢司和浩,グレイドレーシング組合,,200806010707
7,6,11,ガールズポップ,牝4,54,後藤浩輝,1:13.5,2,**,14-14,38.7,17.3,9,476(-2),,,,[東] 伊藤圭三,サンデーレーシング,,200806010707
8,7,14,アンダンテシチー,牝5,52,佐藤聖也,1:13.6,クビ,**,9-9,39.1,110.0,12,444(+8),,,,[東] 加賀武見,友駿ホースクラブ,,200806010707
9,8,15,トウカイファイン,牝4,54,横山典弘,1:13.7,3/4,**,14-9,38.9,3.5,1,480(+8),,,,[東] 後藤由之,内村正則,,200806010707
10,4,8,テイクマイアイズ,牝4,54,中谷雄太,1:13.9,3/4,**,2-2,40.0,50.6,10,478(0),,,,[東] 加藤征弘,小林けい子,,200806010707
11,5,9,ブライティアメセナ,牝5,54,田中博康,1:14.0,3/4,**,12-15,39.3,221.5,15,510(+2),,,,[東] 池上昌弘,小林昌志,,200806010707
12,1,2,エムアイティアラ,牝4,54,橋本美純,1:14.1,1/2,**,16-16,38.9,196.3,14,444(-10),,,,[東] 佐々木亜,礒川正明,,200806010707
13,2,4,シルクラズベリー,牝5,55,江田照男,1:14.5,2.1/2,**,9-9,40.0,175.7,13,448(+4),,,,[東] 大和田稔,シルク,,200806010707
14,3,6,アルフェラッツ,牝4,54,岩部純二,1:14.6,1/2,**,9-12,40.1,261.9,16,464(-22),,,,[東] 天間昭一,山下恭茂,,200806010707
15,8,16,ジェイケイクリーク,牝4,54,北村宏司,1:14.7,クビ,**,2-4,40.8,13.5,7,502(+2),,,,[東] 加藤和宏,小谷野次郎,,200806010707
16,1,1,フェリサティー,牝5,55,武士沢友,1:28.7,大,**,1-4,54.9,80.6,11,530(-12),,,,[東] 沢峰次,栗坂崇,,200806010707
