着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401010304
1,6,11,カシマフラワー,牝2,54,松永幹夫,1:10.3,,,1-1,35.8,1.7,1,432(0),,,,[東] 高市圭二,鹿島直麿,700.0,200401010304
2,4,6,クラキングレディ,牝2,54,宮崎光行,1:10.7,2.1/2,,5-2,35.6,14.1,4,446(-2),,,,[地] 須藤三千,倉見利弘,280.0,200401010304
3,2,3,ウインクプレア,牝2,54,菅原勲,1:11.8,7,,7-5,36.4,43.3,6,406(-3),,,,[地] 佐藤浩一,見上牧場,180.0,200401010304
4,7,13,ラドランロバール,牝2,54,五十嵐冬,1:12.0,1.1/4,,7-6,36.6,33.7,5,460(-10),,,,[地] 堂山芳則,村中徳広,110.0,200401010304
5,2,2,カリスローラー,牝2,54,亀井洋司,1:12.0,ハナ,,10-9,36.4,235.7,13,412(-6),,,,[地] 若松平,荒井克英,70.0,200401010304
6,5,8,ラズベリーアイス,牝2,54,藤倉寛幸,1:12.1,3/4,,3-4,37.2,75.3,9,450(-2),,,,[地] 角川秀樹,ユートピア牧場,,200401010304
7,8,15,マージョラム,牡2,54,坂下秀樹,1:12.1,ハナ,,3-6,37.2,252.0,15,476(+6),,,,[地] 田中正二,水上行雄,,200401010304
8,5,9,スマートアンサー,牝2,54,岡島玉一,1:12.2,1/2,,12-12,35.9,185.8,12,450(-20),,,,[地] 広森久雄,日進牧場,,200401010304
9,8,14,スズカブルーム,牝2,54,藤田伸二,1:12.3,1/2,,2-2,37.7,8.0,3,434(-6),,,,[東] 伊藤圭三,永井啓弍,,200401010304
10,7,12,レオソレイユ,牝2,54,武豊,1:12.3,ハナ,,7-9,36.9,3.0,2,466(0),,,,[東] 杉浦宏昭,レオ,,200401010304
11,1,1,エンドレスワルツ,牝2,54,川島洋人,1:12.4,3/4,,13-15,35.8,65.0,8,490(-6),,,,[地] 田部和則,富田牧場,,200401010304
12,3,5,コスモヘブン,牡2,54,千葉津代,1:12.6,1.1/2,,13-14,36.0,250.1,14,408(-8),,,,[地] 田部和則,岡田美佐子,,200401010304
13,4,7,ベストタイザン,牡2,54,井上俊彦,1:12.7,1/2,,6-6,37.5,48.9,7,464(+2),,,,[地] 村上正和,沖田方子,,200401010304
14,6,10,ヨウヨウ,牝2,54,川島雅人,1:12.8,1/2,,11-11,36.7,160.4,11,422(-2),,,,[地] 米川昇,沖田方子,,200401010304
15,3,4,フレンドリーホース,牡2,54,小嶋久輝,1:13.0,1.1/4,,13-13,36.5,97.5,10,496(+2),,,,[地] 米川昇,北嶋佳和,,200401010304
