着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200401020401
1,2,2,ホーマンテキーラ,牡2,54,松永幹夫,1:11.4,,,6-4,35.7,1.7,1,518(-4),,,,[西] 安田隆行,久保久人,500.0,200401020401
2,8,9,スギノウルフ,牡2,54,横山典弘,1:11.5,3/4,,2-2,36.1,2.7,2,460(0),,,,[東] 古賀史生,杉山美惠,200.0,200401020401
3,7,8,ウインファンタジア,牝2,54,芹沢純一,1:11.6,クビ,,3-2,36.1,26.9,5,448(-6),,,,[西] 池江泰郎,ウイン,130.0,200401020401
4,1,1,マイネルパシオン,牡2,54,五十嵐冬,1:11.8,1.1/4,,3-4,36.3,8.5,3,452(+6),,,,[東] 柄崎孝,サラブレッドクラブ・ラフィアン,75.0,200401020401
5,7,7,サチノマウント,牡2,54,藤田伸二,1:12.2,2.1/2,,5-4,36.6,13.4,4,442(-2),,,,[東] 畠山吉宏,佐藤幸彦,50.0,200401020401
6,6,6,シルクデューク,牡2,54,川島信二,1:12.5,1.3/4,,7-7,36.7,32.4,6,448(-4),,,,[西] 藤沢則雄,シルク,,200401020401
7,3,3,ネヴァートルネード,牡2,54,武士沢友,1:12.7,1.1/4,,9-9,36.6,233.6,10,440(+4),,,,[東] 伊藤正徳,ピーアンドピー,,200401020401
8,5,5,コウジンアルス,牡2,54,吉永護,1:12.9,1.1/2,,1-1,37.6,162.1,8,456(+2),,,,[東] 吉永正人,加藤興一,,200401020401
9,8,10,サクラミネルバ,牝2,54,勝浦正樹,1:12.9,ハナ,,7-7,37.1,51.2,7,426(-6),,,,[西] 宮本博,さくらコマース,,200401020401
10,4,4,エイトブレーヴ,牡2,54,千田輝彦,1:13.5,3.1/2,,10-10,35.9,213.9,9,444(0),,,,[東] 中野栄治,伊藤貢,,200401020401
