着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200706020804
1,4,6,コスモグラッチェ,牡4,59,平沢健治,3:16.3,,,5-4-3-3,13.6,1.9,1,480(+2),,,,[東] 郷原洋行,ビッグレッドファーム,850.0,200706020804
2,3,4,ワイズタイクーン,牡5,60,穂苅寿彦,3:16.5,1.1/4,,8-4-5-4,13.6,31.7,8,510(-4),,,,[東] 和田正道,井口莞爾,340.0,200706020804
3,5,7,メモリーオブヨーク,牡5,60,五十嵐雄,3:16.5,クビ,,9-9-8-7,13.6,22.5,6,448(-12),,,,[東] 高市圭二,鈴木芳夫,210.0,200706020804
4,8,14,ウォッチンザスカイ,牡5,60,鈴木慶太,3:16.8,1.3/4,,4-4-8-11,13.7,144.2,12,460(+6),,,,[東] 柴田政人,グリーンテック,130.0,200706020804
5,7,12,マチカネウソブキ,牡7,60,浜野谷憲,3:17.0,1,,6-7-12-12,13.7,9.1,3,468(+4),,,,[東] 尾形充弘,細川益男,85.0,200706020804
6,4,5,ユメノジェネラス,牡7,60,柴田未崎,3:17.4,2.1/2,,6-7-6-4,13.7,41.2,10,484(+8),,,,[東] 内藤一雄,三橋琢磨,,200706020804
7,2,2,エプソムフォルテ,牡4,59,黒岩悠,3:17.5,3/4,,12-12-7-7,13.7,16.1,5,464(-2),,,,[東] 岩城博俊,ジャパン・ホースマン・クラブ,,200706020804
8,8,13,テイエムマーチ,牡4,59,横山義行,3:17.6,3/4,,10-9-8-10,13.7,23.9,7,482(-6),,,,[東] 柴田政人,竹園正繼,,200706020804
9,1,1,マイネルブーバリス,牡4,59,高野和馬,3:17.6,ハナ,,2-2-2-2,13.7,15.3,4,484(0),,,,[東] 畠山重則,サラブレッドクラブ・ラフィアン,,200706020804
10,6,10,ダイタクソニック,牡8,60,田中剛,3:17.6,ハナ,,1-1-1-1,13.7,3.6,2,498(+4),,,,[東] 嶋田潤,小林昌志,,200706020804
11,7,11,ノボライトニング,セ4,59,菊池憲太,3:17.7,クビ,,2-2-3-4,13.7,247.9,13,464(0),,,,[東] 西塚安夫,ＬＳ．Ｍ,,200706020804
12,6,9,メイスンボーイ,セ7,60,柴田大知,3:18.7,6,,11-11-8-7,13.8,40.3,9,526(+10),,,,[東] 岩戸孝樹,梅村浩,,200706020804
13,3,3,ウリエル,牡5,60,菊地昇吾,3:18.9,3/4,,13-13-13-13,13.8,75.3,11,480(+8),,,,[東] 斎藤宏,伊達秀和,,200706020804
14,5,8,ナストレカントリー,牝4,57,草野太郎,3:25.2,大,,14-14-14-14,14.3,261.1,14,488(+6),,,,[東] 坂本勝美,広田健司,,200706020804
