着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200701020405
1,5,5,メジロシーゴー,牝2,54,藤岡佑介,1:00.2,,**,2-2,35.7,5.8,4,454(0),,,,[東] 伊藤圭三,メジロ商事,700.0,200701020405
2,4,4,ビューティアイ,牝2,54,横山典弘,1:00.2,ハナ,**,5-4,35.3,4.2,2,494(0),,,,[東] 鈴木康弘,ターフ・スポート,280.0,200701020405
3,8,10,ケイアイモーガン,牡2,54,四位洋文,1:00.3,クビ,**,1-2,35.8,13.6,6,466(0),,,,[東] 柴崎勇,亀田守弘,180.0,200701020405
4,7,8,マジックモーメント,牡2,51,的場勇人,1:00.5,1.1/2,**,2-1,36.0,3.4,1,450(0),,,,[東] 的場均,藤井謙,110.0,200701020405
5,8,9,トーホウグリーン,牝2,54,田中勝春,1:00.7,1.1/4,**,8-9,35.3,17.2,7,470(0),,,,[東] 古賀史生,東豊物産,70.0,200701020405
6,1,1,ヤサシイキモチ,牝2,54,池添謙一,1:00.9,1.1/4,**,5-6,36.0,17.5,8,450(0),,,,[西] 梅田智之,宮城寛也,,200701020405
7,7,7,ドンダケー,牝2,54,津村明秀,1:00.9,クビ,**,4-4,36.2,45.5,9,444(0),,,,[東] 萱野浩二,坂田行夫,,200701020405
8,2,2,カネスベネフィシオ,牝2,54,武豊,1:01.8,5,**,7-7,36.7,8.8,5,424(0),,,,[東] 根本康広,杉澤光雄,,200701020405
9,3,3,アネクスペクティド,牝2,54,武英智,1:01.9,3/4,**,8-7,36.5,157.0,10,436(0),,,,[東] 柄崎孝,中央牧場,,200701020405
10,6,6,スズカスペンサー,牡2,54,安藤勝己,1:01.9,ハナ,**,10-10,35.8,4.5,3,440(0),,,,[西] 橋田満,永井啓弍,,200701020405
