着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200803010308
1,1,1,ノーザンシャトル,牝4,54,北村友一,1:53.3,,**,1-1-1-1,38.2,8.3,4,434(+6),,,,[西] 石坂正,松岡隆雄,730.0,200803010308
2,5,10,ウェンブリー,牝4,55,菊沢隆徳,1:54.3,6,**,9-7-7-3,38.7,3.4,1,438(0),,,,[東] 二ノ宮敬,渡邊隆,290.0,200803010308
3,6,11,レディカーニバル,牝4,55,大野拓弥,1:54.5,1.1/2,**,12-14-14-11,38.5,80.6,14,446(-5),,,,[東] 松山将樹,ロードホースクラブ,180.0,200803010308
4,3,6,ハバネロキャット,牝5,52,草野太郎,1:54.6,クビ,**,15-11-11-8,38.7,31.1,11,438(0),,,,[東] 嶋田潤,ヒダカ・ブリーダーズ・ユニオン,110.0,200803010308
5,7,13,センシュアルドレス,牝4,54,的場勇人,1:54.6,ハナ,**,12-11-8-6,38.9,9.3,5,442(+4),,,,[東] 坂本勝美,吉田照哉,73.0,200803010308
6,2,4,アスクデピュティ,牝4,55,武士沢友,1:54.7,1/2,**,16-15-15-8,38.5,5.8,3,454(-6),,,,[東] 伊藤正徳,廣崎利洋,,200803010308
7,7,14,クチベニ,牝5,55,西田雄一,1:54.8,1/2,**,9-7-3-3,39.4,124.2,16,464(+6),,,,[東] 郷原洋行,佐々木徹,,200803010308
8,5,9,トゥインクルタイム,牝4,55,赤木高太,1:55.0,1.1/2,**,2-2-2-2,39.8,25.9,10,462(0),,,,[東] 奥平雅士,グリーンファーム,,200803010308
9,4,8,マルノパイオニア,牝4,55,太宰啓介,1:55.4,2.1/2,**,5-5-3-3,40.0,18.1,6,426(-4),,,,[西] 吉岡八郎,穐吉正孝,,200803010308
10,3,5,プリンセスドルチェ,牝5,55,中舘英二,1:55.6,1,**,9-11-11-8,39.7,4.5,2,432(-6),,,,[東] 大久保洋,吉田勝己,,200803010308
11,2,3,ステラフィランテ,牝4,52,三浦皇成,1:55.6,クビ,**,12-15-15-15,39.4,20.9,8,416(-6),,,,[東] 萩原清,キャロットファーム,,200803010308
12,8,16,ラードロアーム,牝4,53,藤岡康太,1:56.3,4,**,8-7-8-12,40.6,38.4,12,454(-8),,,,[東] 伊藤伸一,村中徳広,,200803010308
13,1,2,ショウナンアルス,牝5,55,鮫島良太,1:57.1,5,**,3-2-3-6,41.7,25.7,9,458(+8),,,,[東] 大久保洋,国本哲秀,,200803010308
14,4,7,シルキーリゾート,牝4,52,宮崎北斗,1:57.2,1/2,**,5-7-11-14,41.3,80.9,15,400(-27),,,,[東] 松山将樹,シルク,,200803010308
15,6,12,マイネシャリマー,牝4,55,中村将之,1:57.6,2.1/2,**,3-4-3-12,42.1,54.9,13,472(+8),,,,[東] 阿部新生,サラブレッドクラブ・ラフィアン,,200803010308
16,8,15,スウィートネス,牝5,55,二本柳壮,1:58.5,5,**,5-5-8-16,42.7,20.6,7,460(-2),,,,[東] 中野隆良,吉田照哉,,200803010308
