着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030302
1,1,1,キルシュブリューテ,牝3,54,穂苅寿彦,1:22.6,,**,3-3,35.2,3.1,2,460(+6),,,,[東] 和田正道,ローレルレーシング,500.0,200705030302
2,7,13,グランツーリズモ,牡3,56,蛯名正義,1:22.7,3/4,**,1-1,35.6,2.5,1,478(-10),,,,[東] 藤原辰雄,飯田正,200.0,200705030302
3,8,18,ビッグステージ,牡3,56,村田一誠,1:23.2,3,**,11-13,35.1,26.5,8,464(0),,,,[東] 柄崎孝,坪野谷和平,130.0,200705030302
4,6,12,カピターノ,牡3,56,後藤浩輝,1:23.2,ハナ,**,4-3,35.8,15.5,4,482(+6),,,,[東] 勢司和浩,ヒダカ・ブリーダーズ・ユニオン,75.0,200705030302
5,5,9,メイショウポジリポ,牡3,56,鮫島良太,1:23.6,2.1/2,**,7-7,35.9,7.7,3,434(-10),,,,[西] 白井寿昭,松本好雄,50.0,200705030302
6,5,10,ファーストラン,牝3,54,津村明秀,1:23.6,アタマ,**,7-7,35.9,25.4,7,426(+16),,,,[東] 土田稔,水上行雄,,200705030302
7,2,3,ベニバナ,牡3,56,石橋脩,1:23.7,3/4,**,15-14,35.3,101.9,13,458(0),,,,[東] 伊藤伸一,ベニバナ組合,,200705030302
8,7,15,イースタンクイン,牝3,54,江田照男,1:23.9,3/4,**,4-6,36.3,21.0,6,442(-6),,,,[東] 清水美波,樋口恵一,,200705030302
9,7,14,クリノオンディーヌ,牝3,54,武士沢友,1:24.1,1.1/4,**,2-2,36.9,42.8,11,470(-16),,,,[東] 中野渡清,栗本博晴,,200705030302
10,6,11,セイシンヤマト,牡3,56,吉田隼人,1:24.4,1.3/4,**,7-7,36.7,16.3,5,450(-6),,,,[東] 戸田博文,清進電設,,200705030302
11,8,16,リンガスフリート,牡3,56,田中勝春,1:24.5,3/4,**,7-10,36.6,28.7,10,490(+4),,,,[東] 河野通文,伊藤巖,,200705030302
12,3,6,ソーニョ,牝3,51,佐藤聖也,1:24.7,1,**,11-11,36.7,249.1,17,392(-2),,,,[東] 矢野進,江川伸夫,,200705030302
13,4,8,プラシーボ,牝3,54,安藤光彰,1:24.7,クビ,**,4-5,37.2,102.0,14,438(0),,,,[東] 中川公成,田中晴夫,,200705030302
14,4,7,ウェザーリポート,牝3,53,大野拓弥,1:24.8,1/2,**,11-11,36.8,222.5,16,416(0),,,,[東] 大和田稔,阿部幸暉,,200705030302
15,1,2,リズミカルビート,牝3,54,松岡正海,1:24.8,ハナ,**,17-17,35.5,27.8,9,434(0),,,,[東] 国枝栄,飯田正,,200705030302
16,2,4,マスレッドヴァレイ,牝3,51,宮崎北斗,1:24.9,3/4,**,14-14,36.6,380.9,18,410(+2),,,,[東] 清水英克,上田忠男,,200705030302
17,8,17,トウショウユラナス,牡3,56,田面木博,1:25.8,5,**,16-16,37.0,112.0,15,456(0),,,,[東] 高松邦男,トウショウ産業,,200705030302
18,3,5,ラブリーソング,牝3,51,的場勇人,1:26.9,7,**,18-18,36.0,98.4,12,496(0),,,,[東] 的場均,フジワラ・ファーム,,200705030302
