着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703030411
1,4,8,テンイムホウ,牝5,54,柄崎将寿,1:11.2,,**,10-9,36.5,34.2,11,464(-12),,,,[東] 柄崎孝,中村博亮,1489.9,200703030411
2,7,14,トーセングラマー,牝3,52,木幡初広,1:11.3,3/4,**,2-3,37.0,4.9,2,496(-6),,,,[東] 宗像義忠,島川隆哉,591.4,200703030411
3,5,9,トウショウアタック,牡5,53,郷原洋司,1:11.4,クビ,**,15-14,36.4,27.1,8,474(+4),,,,[東] 保田一隆,トウショウ産業,365.7,200703030411
4,5,10,ドリームキセキ,牝6,52,古川吉洋,1:11.4,クビ,**,11-11,36.6,9.2,3,500(-8),,,,[東] 土田稔,水上行雄,220.0,200703030411
5,1,2,ビービーガルダン,牡3,54,中舘英二,1:11.5,クビ,**,8-9,36.9,2.6,1,490(-4),,,,[西] 領家政蔵,坂東牧場,145.0,200703030411
6,3,6,クリアエンデバー,牡7,55,吉田豊,1:11.5,クビ,**,11-11,36.7,9.9,4,520(+4),,,,[東] 大久保洋,大原詔宏,,200703030411
7,6,11,リトルスポーツカー,牝5,51,的場勇人,1:11.6,クビ,**,2-2,37.3,32.1,10,468(+2),,,,[東] 水野貴広,藤田与志男,,200703030411
8,2,3,エーティーホーオー,牡5,55,太宰啓介,1:11.6,クビ,**,8-6,37.0,63.4,14,424(-8),,,,[西] 湯窪幸雄,荒木徹,,200703030411
9,8,15,テイエムオペレッタ,牝3,52,小林淳一,1:11.7,3/4,**,6-6,37.2,10.9,6,458(-10),,,,[西] 五十嵐忠,竹園正繼,,200703030411
10,4,7,ティムガッド,牡3,53,津村明秀,1:12.1,2.1/2,**,6-8,37.6,15.7,7,478(+4),,,,[東] 上原博之,伊達秀和,,200703030411
11,3,5,シルクアヴァロン,牡4,57,荻野琢真,1:12.2,1/2,**,15-14,37.1,47.6,12,490(+10),,,,[西] 大久保龍,シルク,,200703030411
12,6,12,コアレスソニック,セ4,55,川島信二,1:12.7,3,**,2-4,38.4,10.6,5,444(+2),,,,[東] 和田正道,小林昌志,,200703030411
13,8,16,ヨバンマツイ,牡5,53,小林久晃,1:12.8,クビ,**,1-1,38.7,59.7,13,476(0),,,,[東] 阿部新生,野村茂雄,,200703030411
14,2,4,ヤマトサクセス,牡7,55,生野賢一,1:12.8,ハナ,**,13-14,37.9,105.2,16,490(-6),,,,[西] 田中章博,坂東まさ子,,200703030411
15,1,1,アンテリオール,牡6,54,田辺裕信,1:12.8,クビ,**,13-11,37.9,70.6,15,478(-2),,,,[東] 小桧山悟,柴原榮,,200703030411
16,7,13,マキシマムスピード,牡9,55,大野拓弥,1:13.4,3.1/2,**,2-4,39.1,29.2,9,494(-12),,,,[東] 中野栄治,坪野谷和平,,200703030411
