着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705030710
1,5,10,ハイソサエティー,牡3,56,武豊,1:34.1,,**,5-2,35.2,3.1,1,516(+6),,,,[東] 小島太,社台レースホース,1442.0,200705030710
2,4,7,トーセンクラウン,牡3,56,横山典弘,1:34.3,1.1/4,**,12-10,34.8,3.7,2,456(+6),,,,[東] 菅原泰夫,島川隆哉,572.0,200705030710
3,7,13,ゲイルスパーキー,牡3,56,後藤浩輝,1:34.3,クビ,**,10-10,34.8,7.4,4,486(-4),,,,[東] 古賀慎明,ＲＲＡ,356.0,200705030710
4,3,5,スクリーンヒーロー,牡3,56,木幡初広,1:34.4,クビ,**,2-2,35.5,25.0,8,458(-6),,,,[東] 矢野進,吉田照哉,210.0,200705030710
5,8,16,トーセンアーチャー,牡3,56,塚田祥雄,1:34.4,クビ,**,14-13,34.8,105.7,16,478(-2),,,,[西] 大久保龍,島川隆哉,140.0,200705030710
6,6,11,マイネルランページ,牡3,56,武士沢友,1:34.5,1/2,**,6-6,35.3,84.2,14,468(+2),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,,200705030710
7,2,3,ムラマサノヨートー,牡3,56,小林淳一,1:34.7,1.1/2,**,6-6,35.5,7.1,3,460(-2),,,,[東] 内藤一雄,新井孝治,,200705030710
8,2,4,レオエンペラー,牡3,56,江田照男,1:34.7,アタマ,**,10-10,35.2,46.0,11,482(0),,,,[東] 田子冬樹,レオ,,200705030710
9,6,12,ヒラボクオウショー,牡3,56,柴田善臣,1:34.9,3/4,**,16-15,35.0,60.5,13,488(-4),,,,[西] 大久保龍,平田牧場,,200705030710
10,1,1,キングスデライト,牡3,56,長谷川浩,1:35.1,1.1/2,**,1-1,36.5,18.0,7,512(-2),,,,[西] 河内洋,社台レースホース,,200705030710
11,3,6,マチカネアマテラス,牝3,54,北村宏司,1:35.3,1.1/4,**,9-6,36.2,14.4,5,434(+4),,,,[東] 藤沢和雄,細川益男,,200705030710
12,1,2,フェルヴィード,牡3,56,藤田伸二,1:35.3,ハナ,**,2-2,36.4,15.7,6,474(+4),,,,[西] 池江泰郎,前田幸治,,200705030710
13,8,15,ラインストーム,牡3,56,菊沢隆徳,1:36.0,4,**,12-13,36.4,95.4,15,470(-6),,,,[西] 松永昌博,大澤繁昌,,200705030710
14,7,14,スナークユーチャン,牡3,56,勝浦正樹,1:36.1,クビ,**,14-15,36.2,31.8,10,458(+4),,,,[東] 嶋田潤,杉本仙次郎,,200705030710
15,4,8,ニードルポイント,牡3,56,吉田隼人,1:36.1,ハナ,**,2-2,37.2,60.5,12,492(+4),,,,[東] 奥平雅士,キャロットファーム,,200705030710
16,8,17,インパーフェクト,牡3,56,津村明秀,1:36.3,1.1/2,**,6-9,37.0,28.6,9,498(+10),,,,[東] 畠山重則,岡田繁幸,,200705030710
17,5,9,ゲットアライフ,牡3,56,内田博幸,1:37.2,5,**,16-17,36.5,207.4,17,456(-14),,,,[地] 高岩孝敏,大東正由,,200705030710
