着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806030407
1,7,9,レツィーナ,牝4,55,北村宏司,1:56.1,,**,5-5-4-3,39.0,5.9,3,448(-4),,,,[東] 古賀慎明,吉田和美,740.0,200806030407
2,5,5,サニーラブカフェ,牝4,55,吉永護,1:56.3,1.1/2,**,5-5-5-5,39.0,6.0,4,488(0),,,,[東] 小島太,西川恭子,300.0,200806030407
3,2,2,ナンヨーウエスト,牝4,55,田中勝春,1:56.5,1,**,1-1-1-1,39.7,4.4,2,446(0),,,,[東] 柴田政人,中村徳也,190.0,200806030407
4,4,4,フジファレノプシス,牝5,55,吉田隼人,1:56.6,3/4,**,8-8-7-7,39.1,32.6,7,454(+2),,,,[東] 中野栄治,藤田達男,110.0,200806030407
5,6,7,ラードロアーム,牝4,55,安藤光彰,1:56.8,3/4,**,9-9-8-5,39.1,17.5,6,462(+4),,,,[東] 伊藤伸一,村中徳広,74.0,200806030407
6,3,3,ライトモーション,牝5,52,黛弘人,1:56.9,1/2,**,11-11-11-10,38.8,46.3,8,424(+10),,,,[東] 高松邦男,柳橋俊昭,,200806030407
7,6,6,シーズアレディ,牝4,54,田中博康,1:57.1,1.1/4,**,10-10-9-9,39.2,64.1,10,470(+8),,,,[東] 天間昭一,ミルファーム,,200806030407
8,7,8,ダイワラベンダー,牝4,55,蛯名正義,1:57.2,1/2,**,2-4-2-2,40.2,8.3,5,484(-24),,,,[東] 田中清隆,大城敬三,,200806030407
9,8,10,タケデンタンゴ,牝5,55,高橋智大,1:57.5,2,**,2-2-2-3,40.5,2.4,1,464(-8),,,,[東] 田子冬樹,武市弘,,200806030407
10,1,1,ヨイチトレジャー,牝5,55,江田照男,1:57.7,1.1/4,**,5-7-5-7,40.3,61.4,9,450(-4),,,,[東] 菅原泰夫,加藤興一,,200806030407
11,8,11,オードリーローズ,牝5,54,的場勇人,1:58.7,6,**,2-2-9-11,40.8,134.0,11,428(-12),,,,[東] 高橋祥泰,小林牧場,,200806030407
