着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806050704
1,8,18,フサイチナガラガワ,牡2,55,後藤浩輝,2:03.2,,**,2-2-2-2,36.0,8.2,4,466(-4),,,,[東] 岩戸孝樹,関口房朗,500.0,200806050704
2,1,1,ネオレボルーション,牡2,55,北村宏司,2:03.5,1.3/4,**,3-3-4-3,36.1,2.0,1,496(-2),,,,[東] 藤沢和雄,サンデーレーシング,200.0,200806050704
3,3,5,ライドザウインド,牡2,55,吉田豊,2:03.8,2,**,4-6-10-7,36.2,4.4,2,440(-4),,,,[東] 大久保洋,キャロットファーム,130.0,200806050704
4,2,4,コロンバスサークル,牝2,54,柴田善臣,2:04.0,1.1/4,**,16-15-17-10,36.0,5.1,3,454(0),,,,[東] 小島太,吉田照哉,75.0,200806050704
5,8,16,ホワイトライクミー,牡2,55,大庭和弥,2:04.2,1.1/2,**,7-11-8-10,36.7,64.0,8,468(-4),,,,[東] 杉浦宏昭,山岸桂市,50.0,200806050704
6,4,8,ヤマチョウサン,牡2,55,勝浦正樹,2:04.3,3/4,**,4-3-4-3,36.9,241.4,12,456(+4),,,,[東] 斎藤誠,長谷川彰,,200806050704
7,5,10,バンダムサピエンス,牡2,55,吉田隼人,2:04.5,1.1/4,**,12-13-13-13,36.7,97.0,9,480(+6),,,,[東] 二ノ宮敬,山科統,,200806050704
8,4,7,マイネルアリオン,牡2,54,三浦皇成,2:04.7,1.1/4,**,7-10-8-7,37.2,10.4,5,490(0),,,,[東] 稲葉隆一,サラブレッドクラブ・ラフィアン,,200806050704
9,6,12,ベルウッドローツェ,牡2,55,池田鉄平,2:04.9,1.1/4,**,15-15-10-10,37.3,165.7,11,460(0),,,,[東] 小島茂之,鈴木照雄,,200806050704
10,7,15,ダイワパーパス,牡2,55,武士沢友,2:05.0,クビ,**,17-17-13-13,37.2,256.4,13,510(-6),,,,[東] 上原博之,大城敬三,,200806050704
11,6,11,トドロキエンジェル,牝2,54,村田一誠,2:05.0,クビ,**,7-6-4-6,37.7,135.4,10,414(-2),,,,[東] 高橋義博,原田昭太郎,,200806050704
12,5,9,ジョーベルスター,牡2,55,江田照男,2:05.2,1.1/4,**,4-3-2-3,38.0,467.9,16,518(+12),,,,[東] 高木登,上田けい子,,200806050704
13,7,14,グラスレジェンド,牡2,52,伊藤工真,2:05.2,クビ,**,12-13-13-13,37.4,597.4,17,492(-12),,,,[東] 尾形充弘,半沢,,200806050704
14,8,17,ダンスインザムーン,牝2,54,津村明秀,2:05.3,クビ,**,17-17-18-17,37.1,263.2,14,500(-4),,,,[東] 相沢郁,木浪巖,,200806050704
15,7,13,エスターナ,牡2,55,加藤士津,2:05.3,クビ,**,7-8-4-7,38.0,386.2,15,478(-4),,,,[東] 加藤和宏,島川利子,,200806050704
16,3,6,リックパッショーン,牡2,55,柴山雄一,2:05.3,ハナ,**,1-1-1-1,38.2,60.2,7,466(+4),,,,[東] 清水英克,斎木隆男,,200806050704
17,1,2,ユウユウラビット,牡2,55,内田博幸,2:05.5,1.1/4,**,7-8-10-13,37.9,21.4,6,532(+2),,,,[東] 菅原泰夫,喜多村辰子,,200806050704
18,2,3,オンワードアコール,牡2,55,郷原洋司,2:06.3,5,**,12-11-16-17,38.4,618.8,18,468(-2),,,,[東] 保田一隆,オンワード牧場,,200806050704
