着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200806010403
1,6,11,ライトオブピース,牡3,56,横山典弘,1:13.2,,**,11-9,38.2,2.1,1,494(+4),,,,[東] 古賀史生,前田幸治,500.0,200806010403
2,1,2,マコトガンベロ,牡3,56,小野次郎,1:13.5,2,**,3-3,39.1,4.6,2,494(-8),,,,[東] 根本康広,松本俊廣,200.0,200806010403
3,8,16,ショウナンカザン,牡3,56,柴田善臣,1:13.7,1.1/4,**,2-2,39.5,24.4,8,472(+6),,,,[東] 本間忍,国本哲秀,130.0,200806010403
4,6,12,クリプトゾーン,牡3,54,的場勇人,1:14.0,2,**,1-1,39.8,12.8,4,460(+2),,,,[東] 的場均,ヒダカ・ブリーダーズ・ユニオン,75.0,200806010403
5,7,13,マイラッキー,牝3,53,大野拓弥,1:14.2,1.1/2,**,3-3,39.8,261.8,15,434(+4),,,,[東] 山田要一,田中一成,50.0,200806010403
6,5,9,シャイニングアゲン,牝3,54,蛯名正義,1:14.3,クビ,**,7-6,39.5,31.8,10,448(-10),,,,[東] 中野栄治,浅川皓司,,200806010403
7,3,5,エリカオンヒル,牝3,52,田中博康,1:14.4,1/2,**,16-15,38.3,31.1,9,474(-4),,,,[東] 柴崎勇,藤田与志男,,200806010403
8,5,10,コスモスター,牡3,56,尾島徹,1:14.5,3/4,**,14-13,39.1,65.1,12,462(+4),,,,[東] 稲葉隆一,ビッグレッドファーム,,200806010403
9,4,7,ガイアマンイーター,牝3,54,石崎駿,1:14.5,ハナ,**,12-10,39.3,15.3,6,438(-6),,,,[東] 清水英克,斎木隆男,,200806010403
10,3,6,セイカカリンバ,牡3,56,松岡正海,1:14.5,アタマ,**,7-10,39.7,20.8,7,458(+18),,,,[東] 相沢郁,久米大,,200806010403
11,2,3,ワンダフルスキル,牝3,54,田中勝春,1:14.7,3/4,**,15-15,38.9,52.4,11,440(+4),,,,[東] 二ノ宮敬,飯田政子,,200806010403
12,7,14,マイネルカルナバル,牡3,56,北村宏司,1:14.7,クビ,**,3-3,40.2,6.6,3,490(+20),,,,[東] 国枝栄,サラブレッドクラブ・ラフィアン,,200806010403
13,2,4,ゴールデンココ,牝3,54,吉田隼人,1:14.8,クビ,**,7-10,40.0,14.2,5,436(0),,,,[東] 高市圭二,河内孝夫,,200806010403
14,1,1,エンリッチメント,牡3,56,西田雄一,1:14.8,ハナ,**,6-6,40.2,361.9,16,474(+14),,,,[東] 境征勝,石瀬浩三,,200806010403
15,8,15,ダイメイガール,牝3,54,勝浦正樹,1:14.8,クビ,**,7-6,40.1,247.7,14,450(0),,,,[東] 星野忍,宮本孝一,,200806010403
16,4,8,エイトスター,牡3,56,村田一誠,1:16.8,大,**,12-14,41.6,242.5,13,516(+26),,,,[東] 南田美知,玉置辰次,,200806010403
