着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200705020105
1,4,5,ヨウソロ,牡3,56,横山典弘,2:14.4,,**,1-1-1-1,38.3,2.0,1,514(-2),,,,[西] 大久保龍,青山洋一,500.0,200705020105
2,3,4,ヘルバースト,牡3,56,田中勝春,2:14.8,2.1/2,**,6-6-6-3,38.3,5.6,3,506(-4),,,,[東] 小島茂之,田原邦男,200.0,200705020105
3,5,8,コスモライゼン,牝3,54,北村宏司,2:15.2,2.1/2,**,8-7-7-5,38.5,12.6,5,448(-8),,,,[東] 加賀武見,ビッグレッドファーム,130.0,200705020105
4,8,13,マイネルアーバニタ,牡3,56,江田照男,2:15.3,1/2,**,9-9-9-5,38.5,53.1,8,448(+4),,,,[東] 佐藤吉勝,サラブレッドクラブ・ラフィアン,75.0,200705020105
5,8,14,トウショウデューク,牡3,56,伊藤直人,2:15.6,2,**,2-2-3-3,39.1,16.7,6,482(0),,,,[東] 小林常泰,トウショウ産業,50.0,200705020105
6,6,9,ジョウテンファミリ,牡3,56,吉田豊,2:16.0,2.1/2,**,7-8-7-7,39.0,12.1,4,486(-6),,,,[東] 相沢郁,田邉久男,,200705020105
7,1,1,レスト,牡3,56,柴田善臣,2:16.2,1.1/4,**,14-14-14-13,38.5,102.4,10,490(+2),,,,[東] 小西一男,小田切有一,,200705020105
8,4,6,ウザンケヤキオー,牡3,56,松岡正海,2:16.4,1.1/4,**,2-2-2-2,40.2,4.1,2,474(-8),,,,[東] 菊川正達,棚網るみ子,,200705020105
9,2,2,クリノミカエル,牡3,56,大庭和弥,2:16.5,1/2,**,10-9-9-7,39.5,206.9,11,508(-2),,,,[東] 高橋義博,栗本博晴,,200705020105
10,3,3,セトウチアキレス,牡3,56,村田一誠,2:17.5,6,**,13-13-12-10,40.1,221.5,12,448(+22),,,,[東] 堀宣行,高橋勉,,200705020105
11,5,7,スマートシガー,牡3,56,小林淳一,2:17.8,1.3/4,**,10-11-11-9,40.5,94.2,9,480(+6),,,,[東] 畠山吉宏,大川徹,,200705020105
12,7,12,パワフルアゲン,牡3,56,加藤士津,2:22.2,大,**,12-12-12-13,44.4,237.9,13,492(-4),,,,[東] 加藤和宏,浅川皓司,,200705020105
13,6,10,ケイコワンデイ,牡3,56,後藤浩輝,2:24.9,大,**,4-2-3-12,47.3,23.9,7,496(-2),,,,[東] 上原博之,小林けい子,,200705020105
14,7,11,カルストンヒットオ,牡3,56,田中剛,2:28.5,大,**,4-5-3-10,51.1,263.8,14,458(-2),,,,[東] 中川公成,清水貞光,,200705020105
