着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805050102
1,7,7,ベルベットロード,牡2,55,安藤勝己,1:36.0,,**,5-5,35.1,1.5,1,478(+2),,,,[東] 堀宣行,ターフ・スポート,500.0,200805050102
2,5,5,マイネルクロッシュ,牡2,55,柴山雄一,1:36.1,3/4,**,1-1,35.7,12.5,5,466(0),,,,[東] 高橋裕,サラブレッドクラブ・ラフィアン,200.0,200805050102
3,8,9,ネイチャーキング,牡2,55,内田博幸,1:36.3,1,**,3-3,35.6,4.7,2,430(-4),,,,[東] 佐藤全弘,井上修一,130.0,200805050102
4,6,6,ニシノアララギ,牡2,55,松岡正海,1:36.4,1/2,**,7-8,35.2,11.6,4,490(+2),,,,[東] 水野貴広,西山茂行,75.0,200805050102
5,7,8,ジャージデスマイル,牝2,54,武豊,1:36.5,3/4,**,2-2,36.0,7.2,3,426(+2),,,,[東] 小桧山悟,齊藤四方司,50.0,200805050102
6,8,10,フェイスマナジェス,牡2,55,田中勝春,1:36.6,3/4,**,9-8,35.3,42.1,6,462(-6),,,,[東] 松山将樹,田中春美,,200805050102
7,1,1,ジョテイ,牝2,54,北村宏司,1:36.8,1.1/4,**,7-5,35.9,145.5,8,424(+2),,,,[東] 蛯名信広,重松國建,,200805050102
8,2,2,コード,牡2,55,田面木博,1:37.0,1.1/4,**,3-3,36.3,196.2,10,472(0),,,,[東] 高松邦男,松平正樹,,200805050102
9,3,3,マイネブルーム,牝2,54,吉田隼人,1:37.7,4,**,10-10,36.2,184.1,9,406(+8),,,,[東] 根本康広,サラブレッドクラブ・ラフィアン,,200805050102
10,4,4,ノボマリーン,牝2,54,大庭和弥,1:38.2,3,**,5-5,37.3,87.2,7,416(-8),,,,[東] 西塚安夫,ＬＳ．Ｍ,,200805050102
