着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200703020708
1,5,7,キャピタルゲイン,牝7,57,大庭和弥,3:46.5,,,9-9-5-4,13.4,22.7,6,458(-6),,,,[東] 坂本勝美,飯田正剛,1831.5,200703020708
2,6,10,アインオーセン,牡6,60,林満明,3:47.3,5,,7-6-4-4,13.4,16.7,5,514(-6),,,,[西] 崎山博樹,アイナカ商事,729.0,200703020708
3,7,11,ベストグランチャ,セ5,61,五十嵐雄,3:47.7,2.1/2,,2-2-2-2,13.5,2.1,1,492(+8),,,,[東] 藤原辰雄,佐藤良二,454.5,200703020708
4,3,4,マチカネビシャモン,セ8,59,平沢健治,3:47.9,1.1/2,,10-10-8-8,13.5,97.4,12,474(+10),,,,[東] 伊藤正徳,細川益男,270.0,200703020708
5,3,3,ストームセイコー,牡6,64,穂苅寿彦,3:48.6,4,,4-5-5-6,13.5,4.1,2,484(-4),,,,[東] 増沢末夫,竹國弘,180.0,200703020708
6,7,12,アドニスシチー,牡7,61,浜野谷憲,3:48.8,1.1/4,,6-3-3-3,13.5,6.0,3,458(-4),,,,[東] 嶋田功,友駿ホースクラブ,,200703020708
7,4,5,モエレタマモクロス,牡5,59,菊地昇吾,3:48.8,アタマ,,1-1-1-1,13.5,30.1,7,440(-6),,,,[西] 須貝彦三,中村和夫,,200703020708
8,2,2,ジェイケイテイオー,セ9,59,宗像徹,3:50.7,大,,12-10-10-9,13.7,70.2,11,430(-14),,,,[東] 坂本勝美,小谷野次郎,,200703020708
9,4,6,テイエムアラムシャ,セ6,61,出津孝一,3:55.0,大,,2-3-9-10,13.9,48.8,8,502(-4),,,,[西] 岩元市三,竹園正繼,,200703020708
10,8,13,ウエスタンリピート,牝5,58,蓑島靖典,3:55.8,5,,10-12-12-12,14.0,138.1,13,414(+2),,,,[東] 平井雄二,西川賢,,200703020708
11,6,9,ドゥーワンズベスト,牡8,59,柴田未崎,3:56.7,5,,13-13-13-13,14.0,49.5,9,510(-2),,,,[東] 高木登,高木競走馬育成牧場,,200703020708
12,5,8,フォレストダンス,牡5,60,金子光希,3:57.0,2,,5-8-11-11,14.0,7.3,4,452(0),,,,[東] 鈴木勝美,丸岡啓一,,200703020708
中,1,1,アートレータ,牡8,59,山本康志,,,,7-6-7-6,,50.2,10,448(+4),,,,[東] 高松邦男,伊達秀和,,200703020708
中,8,14,プロスパードン,牡5,60,高野和馬,,,,,,148.9,14,444(+2),,,,[東] 星野忍,三枝栄二,,200703020708
