着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200805020203
1,7,14,ジュメイラムーン,牡3,54,浜中俊,1:34.7,,**,5-5,35.7,15.4,6,494(-22),,,,[東] 坂本勝美,グリーンファーム,500.0,200805020203
2,3,6,ベストプロジェクト,牡3,56,田中勝春,1:34.7,クビ,**,15-15,34.5,27.5,10,482(-4),,,,[東] 宗像義忠,薗部博之,200.0,200805020203
3,8,16,アポロガッバーナ,牡3,56,吉田隼人,1:35.1,2.1/2,**,10-8,35.7,14.8,5,488(-8),,,,[東] 堀井雅広,アポロサラブレッドクラブ,130.0,200805020203
4,4,8,サトノローズヒップ,牝3,54,北村宏司,1:35.2,クビ,**,4-3,36.3,5.2,2,464(0),,,,[東] 古賀慎明,里見治,75.0,200805020203
5,6,12,フサイチクランツ,牡3,56,後藤浩輝,1:35.4,1.1/2,**,12-9,35.9,2.4,1,548(0),,,,[東] 国枝栄,関口房朗,50.0,200805020203
6,1,2,ライダーカップ,牡3,56,内田博幸,1:35.4,ハナ,**,10-11,35.8,87.0,14,476(-14),,,,[東] 水野貴広,今秀幸,,200805020203
7,5,9,バリュアブルズ,牡3,56,柴山雄一,1:35.9,3,**,3-3,37.1,21.0,8,486(+2),,,,[東] 高橋裕,ディアレスト,,200805020203
8,8,17,カラヒサール,牡3,56,鮫島良太,1:36.1,1.1/4,**,14-13,36.2,89.9,15,440(-6),,,,[東] 清水英克,石瀬浩三,,200805020203
9,1,1,レディジェーン,牝3,54,川田将雅,1:36.1,クビ,**,16-16,35.4,68.1,13,464(+6),,,,[東] 堀宣行,島田高樹,,200805020203
10,7,13,ティアップタイガー,牡3,56,江田照男,1:36.4,1.3/4,**,7-5,37.3,30.7,11,472(-10),,,,[東] 杉浦宏昭,田中昇,,200805020203
11,2,4,ラピッドボーイ,牡3,56,横山典弘,1:36.6,1.1/4,**,8-12,36.9,6.7,3,522(0),,,,[東] 清水利章,柳井正,,200805020203
12,5,10,キッズポケット,牡3,56,勝浦正樹,1:36.9,1.3/4,**,18-18,35.9,12.7,4,526(0),,,,[東] 松山康久,瀬谷隆雄,,200805020203
13,3,5,リモーネシチー,牡3,56,戸崎圭太,1:37.1,1.1/2,**,16-16,36.4,156.6,16,470(0),,,,[東] 萱野浩二,友駿ホースクラブ,,200805020203
14,2,3,ハギノサフィラ,牝3,54,小林淳一,1:37.1,クビ,**,8-9,37.6,232.4,17,408(-4),,,,[東] 和田正道,日隈良江,,200805020203
15,6,11,ハチノヨウニサス,牝3,54,松岡正海,1:37.2,クビ,**,5-5,38.2,18.4,7,440(+2),,,,[東] 手塚貴久,菅原太陽,,200805020203
16,8,18,テツキチダイオー,牡3,53,草野太郎,1:37.5,2,**,12-14,37.5,355.1,18,488(-12),,,,[東] 坂本勝美,村田哲朗,,200805020203
17,4,7,カワキタライジン,牡3,55,田中博康,1:38.0,3,**,1-1,39.5,27.2,9,436(-2),,,,[東] 相沢郁,川島吉男,,200805020203
18,7,15,コウヨウサルート,牡3,56,柴田善臣,1:39.5,9,**,2-2,40.9,41.9,12,540(0),,,,[東] 菅原泰夫,寺内正光,,200805020203
