着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),200801020609
1,2,2,マイネルオークベイ,牡4,57,中舘英二,1:29.7,,**,3-3-2,35.6,7.6,4,484(0),,,,[東] 中野栄治,サラブレッドクラブ・ラフィアン,740.0,200801020609
2,5,8,ショウリュウアクト,牡4,56,三浦皇成,1:29.8,3/4,**,7-6-6,35.3,4.4,2,482(+10),,,,[西] 佐々木晶,上田亙,300.0,200801020609
3,5,7,ラヴドシャンクシー,牝3,53,秋山真一,1:29.8,クビ,**,4-4-4,35.5,2.1,1,466(+4),,,,[東] 堀宣行,社台レースホース,190.0,200801020609
4,4,6,クリールバレット,牡4,57,梶晃啓,1:30.1,1.3/4,**,2-2-1,36.2,6.3,3,478(0),,,,[東] 稲葉隆一,横山修二,110.0,200801020609
5,3,4,プリマシア,牝5,55,松田大作,1:30.2,3/4,**,14-13-10,35.2,15.6,5,474(0),,,,[西] 羽月友彦,ターフ・スポート,74.0,200801020609
6,8,14,デルマアン,牝4,55,大野拓弥,1:30.3,クビ,**,9-13-12,35.2,29.9,8,478(+10),,,,[東] 高橋義博,浅沼廣幸,,200801020609
7,3,3,ローレルエルヴェル,牡3,55,田辺裕信,1:30.3,クビ,**,4-4-4,36.0,16.6,6,450(+16),,,,[東] 小西一男,ローレルレーシング,,200801020609
8,1,1,スマートブレード,牡7,57,長谷川浩,1:30.4,3/4,**,9-6-6,35.8,50.3,10,514(-12),,,,[西] 宮徹,大川徹,,200801020609
9,4,5,オンワードカルマ,牡5,57,郷原洋司,1:31.0,3.1/2,**,9-9-8,36.3,148.6,12,476(+10),,,,[東] 柴田政人,オンワード牧場,,200801020609
10,6,9,バブルガムローマン,牡3,52,丸田恭介,1:31.3,2,**,1-1-3,37.6,27.3,7,494(+8),,,,[西] 目野哲也,西村憲人,,200801020609
11,7,12,コスモクルトゥーラ,牡3,54,田中博康,1:31.3,クビ,**,9-11-12,36.4,41.1,9,456(0),,,,[東] 畠山重則,ビッグレッドファーム,,200801020609
12,7,11,ボーデンゼー,牝3,50,荻野琢真,1:31.4,クビ,**,9-11-14,36.5,141.8,11,430(+6),,,,[東] 粕谷昌央,坂田行夫,,200801020609
13,6,10,モエレヘイセイ,牡3,55,古川吉洋,1:31.8,2.1/2,**,4-6-8,37.3,168.7,13,476(+14),,,,[東] 坂本勝美,田口廣,,200801020609
14,8,13,キラキラボシ,牝5,55,武英智,1:32.5,4,**,7-9-10,37.8,198.5,14,432(-8),,,,[東] 本間忍,ヒダカ・ブリーダーズ・ユニオン,,200801020609
